tau,Phenol_75 PINN,cb,Phenyl Acetate_75 PINN,cd
4.620000000000000107e+00,6.964330375194549561e-02,2.616961598396301270e-01,8.781472593545913696e-02,9.356058388948440552e-02
4.629999999999999893e+00,6.953762471675872803e-02,2.615858614444732666e-01,8.792498707771301270e-02,9.367373585700988770e-02
4.639999999999999680e+00,6.943234801292419434e-02,2.614757716655731201e-01,8.803496509790420532e-02,9.378681331872940063e-02
4.650000000000000355e+00,6.932708621025085449e-02,2.613658308982849121e-01,8.814476430416107178e-02,9.389962255954742432e-02
4.660000000000000142e+00,6.922213733196258545e-02,2.612561881542205811e-01,8.825431764125823975e-02,9.401226788759231567e-02
4.669999999999999929e+00,6.911724060773849487e-02,2.611467838287353516e-01,8.836369216442108154e-02,9.412465244531631470e-02
4.679999999999999716e+00,6.901268661022186279e-02,2.610375583171844482e-01,8.847285062074661255e-02,9.423677623271942139e-02
4.690000000000000391e+00,6.890834867954254150e-02,2.609285116195678711e-01,8.858181536197662354e-02,9.434881061315536499e-02
4.700000000000000178e+00,6.880415976047515869e-02,2.608196139335632324e-01,8.869061619043350220e-02,9.446057677268981934e-02
4.709999999999999964e+00,6.870020925998687744e-02,2.607110142707824707e-01,8.879927545785903931e-02,9.457214176654815674e-02
4.719999999999999751e+00,6.859642267227172852e-02,2.606025040149688721e-01,8.890762925148010254e-02,9.468349814414978027e-02
4.730000000000000426e+00,6.849282234907150269e-02,2.604943215847015381e-01,8.901578933000564575e-02,9.479459375143051147e-02
4.740000000000000213e+00,6.838946044445037842e-02,2.603862583637237549e-01,8.912377804517745972e-02,9.490557014942169189e-02
4.750000000000000000e+00,6.828629225492477417e-02,2.602783143520355225e-01,8.923163264989852905e-02,9.501635283231735229e-02
4.759999999999999787e+00,6.818332523107528687e-02,2.601706087589263916e-01,8.933922648429870605e-02,9.512685984373092651e-02
4.770000000000000462e+00,6.808057427406311035e-02,2.600631713867187500e-01,8.944663405418395996e-02,9.523722529411315918e-02
4.780000000000000249e+00,6.797802448272705078e-02,2.599559128284454346e-01,8.955390751361846924e-02,9.534725546836853027e-02
4.790000000000000036e+00,6.787558645009994507e-02,2.598488330841064453e-01,8.966086059808731079e-02,9.545718133449554443e-02
4.799999999999999822e+00,6.777353584766387939e-02,2.597418129444122314e-01,8.976767957210540771e-02,9.556695073843002319e-02
4.810000000000000497e+00,6.767149269580841064e-02,2.596351206302642822e-01,8.987444639205932617e-02,9.567646682262420654e-02
4.820000000000000284e+00,6.756976246833801270e-02,2.595286369323730469e-01,8.998082578182220459e-02,9.578573703765869141e-02
4.830000000000000071e+00,6.746812164783477783e-02,2.594224512577056885e-01,9.008705615997314453e-02,9.589481353759765625e-02
4.839999999999999858e+00,6.736686080694198608e-02,2.593162059783935547e-01,9.019311517477035522e-02,9.600371867418289185e-02
4.850000000000000533e+00,6.726559996604919434e-02,2.592104375362396240e-01,9.029898792505264282e-02,9.611241519451141357e-02
4.860000000000000320e+00,6.716472655534744263e-02,2.591046094894409180e-01,9.040468931198120117e-02,9.622092545032501221e-02
4.870000000000000107e+00,6.706384569406509399e-02,2.589990198612213135e-01,9.051021188497543335e-02,9.632921218872070312e-02
4.879999999999999893e+00,6.696331501007080078e-02,2.588937282562255859e-01,9.061551094055175781e-02,9.643725305795669556e-02
4.889999999999999680e+00,6.686292588710784912e-02,2.587885260581970215e-01,9.072064608335494995e-02,9.654520452022552490e-02
4.900000000000000355e+00,6.676275283098220825e-02,2.586834728717803955e-01,9.082565456628799438e-02,9.665287286043167114e-02
4.910000000000000142e+00,6.666278094053268433e-02,2.585787177085876465e-01,9.093037247657775879e-02,9.676045179367065430e-02
4.919999999999999929e+00,6.656293570995330811e-02,2.584739327430725098e-01,9.103503823280334473e-02,9.686769545078277588e-02
4.929999999999999716e+00,6.646339595317840576e-02,2.583695948123931885e-01,9.113939106464385986e-02,9.697484970092773438e-02
4.940000000000000391e+00,6.636394560337066650e-02,2.582654356956481934e-01,9.124355763196945190e-02,9.708171337842941284e-02
4.950000000000000178e+00,6.626473367214202881e-02,2.581613361835479736e-01,9.134760499000549316e-02,9.718841314315795898e-02
4.959999999999999964e+00,6.616568565368652344e-02,2.580573856830596924e-01,9.145148098468780518e-02,9.729497879743576050e-02
4.969999999999999751e+00,6.606698036193847656e-02,2.579537630081176758e-01,9.155510365962982178e-02,9.740133583545684814e-02
4.980000000000000426e+00,6.596822291612625122e-02,2.578502297401428223e-01,9.165863692760467529e-02,9.750737994909286499e-02
4.990000000000000213e+00,6.586994230747222900e-02,2.577469348907470703e-01,9.176191687583923340e-02,9.761342406272888184e-02
5.000000000000000000e+00,6.577146053314208984e-02,2.576436996459960938e-01,9.186514467000961304e-02,9.771916270256042480e-02
5.009999999999999787e+00,6.567336618900299072e-02,2.575407624244689941e-01,9.196810424327850342e-02,9.782462567090988159e-02
5.020000000000000462e+00,6.557551026344299316e-02,2.574380338191986084e-01,9.207085520029067993e-02,9.793000668287277222e-02
5.030000000000000249e+00,6.547769904136657715e-02,2.573353350162506104e-01,9.217347949743270874e-02,9.803514927625656128e-02
5.040000000000000036e+00,6.538036465644836426e-02,2.572327554225921631e-01,9.227585792541503906e-02,9.814019501209259033e-02
5.049999999999999822e+00,6.528300046920776367e-02,2.571306526660919189e-01,9.237809479236602783e-02,9.824489057064056396e-02
5.060000000000000497e+00,6.518594175577163696e-02,2.570285797119140625e-01,9.248019754886627197e-02,9.834949672222137451e-02
5.070000000000000284e+00,6.508891284465789795e-02,2.569266259670257568e-01,9.258214384317398071e-02,9.845391660928726196e-02
5.080000000000000071e+00,6.499210000038146973e-02,2.568248510360717773e-01,9.268383681774139404e-02,9.855815768241882324e-02
5.089999999999999858e+00,6.489560008049011230e-02,2.567232549190521240e-01,9.278541058301925659e-02,9.866217523813247681e-02
5.100000000000000533e+00,6.479921936988830566e-02,2.566218674182891846e-01,9.288679063320159912e-02,9.876602888107299805e-02
5.110000000000000320e+00,6.470298022031784058e-02,2.565206885337829590e-01,9.298800677061080933e-02,9.886964410543441772e-02
5.120000000000000107e+00,6.460693478584289551e-02,2.564196288585662842e-01,9.308907389640808105e-02,9.897309541702270508e-02
5.129999999999999893e+00,6.451123952865600586e-02,2.563188374042510986e-01,9.318993985652923584e-02,9.907636791467666626e-02
5.139999999999999680e+00,6.441568583250045776e-02,2.562180459499359131e-01,9.329057484865188599e-02,9.917949885129928589e-02
5.150000000000000355e+00,6.432002782821655273e-02,2.561176121234893799e-01,9.339118003845214844e-02,9.928232431411743164e-02
5.160000000000000142e+00,6.422469764947891235e-02,2.560173273086547852e-01,9.349159896373748779e-02,9.938502311706542969e-02
5.169999999999999929e+00,6.412971019744873047e-02,2.559171020984649658e-01,9.359172731637954712e-02,9.948758780956268311e-02
5.179999999999999716e+00,6.403470784425735474e-02,2.558171451091766357e-01,9.369176626205444336e-02,9.958988428115844727e-02
5.190000000000000391e+00,6.394008547067642212e-02,2.557173073291778564e-01,9.379164129495620728e-02,9.969209879636764526e-02
5.200000000000000178e+00,6.384544819593429565e-02,2.556176483631134033e-01,9.389134496450424194e-02,9.979397803544998169e-02
5.209999999999999964e+00,6.375107914209365845e-02,2.555182874202728271e-01,9.399078786373138428e-02,9.989576041698455811e-02
5.219999999999999751e+00,6.365694850683212280e-02,2.554188370704650879e-01,9.409017860889434814e-02,9.999738633632659912e-02
5.230000000000000426e+00,6.356283277273178101e-02,2.553196847438812256e-01,9.418940544128417969e-02,1.000987961888313293e-01
5.240000000000000213e+00,6.346905976533889771e-02,2.552206218242645264e-01,9.428840875625610352e-02,1.002000346779823303e-01
5.250000000000000000e+00,6.337552517652511597e-02,2.551217675209045410e-01,9.438727796077728271e-02,1.003011316061019897e-01
5.259999999999999787e+00,6.328187882900238037e-02,2.550232112407684326e-01,9.448599070310592651e-02,1.004019230604171753e-01
5.270000000000000462e+00,6.318863481283187866e-02,2.549247145652770996e-01,9.458454698324203491e-02,1.005026251077651978e-01
5.280000000000000249e+00,6.309551000595092773e-02,2.548264265060424805e-01,9.468293190002441406e-02,1.006031632423400879e-01
5.290000000000000036e+00,6.300254911184310913e-02,2.547282576560974121e-01,9.478116035461425781e-02,1.007034853100776672e-01
5.299999999999999822e+00,6.290984153747558594e-02,2.546302080154418945e-01,9.487925469875335693e-02,1.008035764098167419e-01
5.310000000000000497e+00,6.281723827123641968e-02,2.545324862003326416e-01,9.497708082199096680e-02,1.009035184979438782e-01
5.320000000000000284e+00,6.272484362125396729e-02,2.544348537921905518e-01,9.507475048303604126e-02,1.010033488273620605e-01
5.330000000000000071e+00,6.263258308172225952e-02,2.543373107910156250e-01,9.517239779233932495e-02,1.011029332876205444e-01
5.339999999999999858e+00,6.254044175148010254e-02,2.542400360107421875e-01,9.526979178190231323e-02,1.012023389339447021e-01
5.350000000000000533e+00,6.244860589504241943e-02,2.541428506374359131e-01,9.536700695753097534e-02,1.013016477227210999e-01
5.360000000000000320e+00,6.235684826970100403e-02,2.540458738803863525e-01,9.546413272619247437e-02,1.014006659388542175e-01
5.370000000000000107e+00,6.226531416177749634e-02,2.539490759372711182e-01,9.556103497743606567e-02,1.014995127916336060e-01
5.379999999999999893e+00,6.217401474714279175e-02,2.538523375988006592e-01,9.565789997577667236e-02,1.015982925891876221e-01
5.389999999999999680e+00,6.208280101418495178e-02,2.537559568881988525e-01,9.575443714857101440e-02,1.016967147588729858e-01
5.400000000000000355e+00,6.199165061116218567e-02,2.536595463752746582e-01,9.585092216730117798e-02,1.017950922250747681e-01
5.410000000000000142e+00,6.190087646245956421e-02,2.535633146762847900e-01,9.594728797674179077e-02,1.018932759761810303e-01
5.419999999999999929e+00,6.181008368730545044e-02,2.534673213958740234e-01,9.604340791702270508e-02,1.019912511110305786e-01
5.429999999999999716e+00,6.171967461705207825e-02,2.533712685108184814e-01,9.613952040672302246e-02,1.020891517400741577e-01
5.440000000000000391e+00,6.162933260202407837e-02,2.532757222652435303e-01,9.623523056507110596e-02,1.021867990493774414e-01
5.450000000000000178e+00,6.153929606080055237e-02,2.531800866127014160e-01,9.633097052574157715e-02,1.022842973470687866e-01
5.459999999999999964e+00,6.144921109080314636e-02,2.530848085880279541e-01,9.642652422189712524e-02,1.023814976215362549e-01
5.469999999999999751e+00,6.135935708880424500e-02,2.529895007610321045e-01,9.652188420295715332e-02,1.024786606431007385e-01
5.480000000000000426e+00,6.126968935132026672e-02,2.528943717479705811e-01,9.661711007356643677e-02,1.025756075978279114e-01
5.490000000000000213e+00,6.118026375770568848e-02,2.527995109558105469e-01,9.671218693256378174e-02,1.026723980903625488e-01
5.500000000000000000e+00,6.109092012047767639e-02,2.527048289775848389e-01,9.680710732936859131e-02,1.027689576148986816e-01
5.509999999999999787e+00,6.100174039602279663e-02,2.526101768016815186e-01,9.690185636281967163e-02,1.028654202818870544e-01
5.520000000000000462e+00,6.091261655092239380e-02,2.525157034397125244e-01,9.699654579162597656e-02,1.029617190361022949e-01
5.530000000000000249e+00,6.082384660840034485e-02,2.524214684963226318e-01,9.709095209836959839e-02,1.030577719211578369e-01
5.540000000000000036e+00,6.073530763387680054e-02,2.523272931575775146e-01,9.718531370162963867e-02,1.031537204980850220e-01
5.549999999999999822e+00,6.064675375819206238e-02,2.522333264350891113e-01,9.727946668863296509e-02,1.032494083046913147e-01
5.560000000000000497e+00,6.055840104818344116e-02,2.521396577358245850e-01,9.737349301576614380e-02,1.033449918031692505e-01
5.570000000000000284e+00,6.047030538320541382e-02,2.520457208156585693e-01,9.746745973825454712e-02,1.034404635429382324e-01
5.580000000000000071e+00,6.038229912519454956e-02,2.519523501396179199e-01,9.756115078926086426e-02,1.035356819629669189e-01
5.589999999999999858e+00,6.029449403285980225e-02,2.518590092658996582e-01,9.765470027923583984e-02,1.036307290196418762e-01
5.600000000000000533e+00,6.020681560039520264e-02,2.517658174037933350e-01,9.774811565876007080e-02,1.037255823612213135e-01
5.610000000000000320e+00,6.011924520134925842e-02,2.516728043556213379e-01,9.784136712551116943e-02,1.038203164935112000e-01
5.620000000000000107e+00,6.003196537494659424e-02,2.515798509120941162e-01,9.793455153703689575e-02,1.039148569107055664e-01
5.629999999999999893e+00,5.994489043951034546e-02,2.514870166778564453e-01,9.802751988172531128e-02,1.040093004703521729e-01
5.639999999999999680e+00,5.985775589942932129e-02,2.513945102691650391e-01,9.812036901712417603e-02,1.041034758090972900e-01
5.650000000000000355e+00,5.977094918489456177e-02,2.513020932674407959e-01,9.821310639381408691e-02,1.041975319385528564e-01
5.660000000000000142e+00,5.968431010842323303e-02,2.512098252773284912e-01,9.830558300018310547e-02,1.042913943529129028e-01
5.669999999999999929e+00,5.959769338369369507e-02,2.511176466941833496e-01,9.839805215597152710e-02,1.043851152062416077e-01
5.679999999999999716e+00,5.951137840747833252e-02,2.510255873203277588e-01,9.849036484956741333e-02,1.044786721467971802e-01
5.690000000000000391e+00,5.942511558532714844e-02,2.509338557720184326e-01,9.858245402574539185e-02,1.045720428228378296e-01
5.700000000000000178e+00,5.933921784162521362e-02,2.508421242237091064e-01,9.867440164089202881e-02,1.046653091907501221e-01
5.709999999999999964e+00,5.925319716334342957e-02,2.507506012916564941e-01,9.876626729965209961e-02,1.047583222389221191e-01
5.719999999999999751e+00,5.916753411293029785e-02,2.506591379642486572e-01,9.885793179273605347e-02,1.048512160778045654e-01
5.730000000000000426e+00,5.908190459012985229e-02,2.505680024623870850e-01,9.894951432943344116e-02,1.049439162015914917e-01
5.740000000000000213e+00,5.899652093648910522e-02,2.504767775535583496e-01,9.904094785451889038e-02,1.050365269184112549e-01
5.750000000000000000e+00,5.891138315200805664e-02,2.503859698772430420e-01,9.913215786218643188e-02,1.051288545131683350e-01
5.759999999999999787e+00,5.882626771926879883e-02,2.502951323986053467e-01,9.922330081462860107e-02,1.052211448550224304e-01
5.770000000000000462e+00,5.874124169349670410e-02,2.502045631408691406e-01,9.931426495313644409e-02,1.053131893277168274e-01
5.780000000000000249e+00,5.865649133920669556e-02,2.501140534877777100e-01,9.940519183874130249e-02,1.054050624370574951e-01
5.790000000000000036e+00,5.857194215059280396e-02,2.500237226486206055e-01,9.949580579996109009e-02,1.054968163371086121e-01
5.799999999999999822e+00,5.848732590675354004e-02,2.499336004257202148e-01,9.958637505769729614e-02,1.055883616209030151e-01
5.810000000000000497e+00,5.840308219194412231e-02,2.498434185981750488e-01,9.967677295207977295e-02,1.056797876954078674e-01
5.820000000000000284e+00,5.831900611519813538e-02,2.497534304857254028e-01,9.976705163717269897e-02,1.057710647583007812e-01
5.830000000000000071e+00,5.823490023612976074e-02,2.496638298034667969e-01,9.985728561878204346e-02,1.058620661497116089e-01
5.839999999999999858e+00,5.815115943551063538e-02,2.495742142200469971e-01,9.994723647832870483e-02,1.059530526399612427e-01
5.850000000000000533e+00,5.806732922792434692e-02,2.494847476482391357e-01,1.000371724367141724e-01,1.060438156127929688e-01
5.860000000000000320e+00,5.798383429646492004e-02,2.493954896926879883e-01,1.001267954707145691e-01,1.061344370245933533e-01
5.870000000000000107e+00,5.790043622255325317e-02,2.493062317371368408e-01,1.002164781093597412e-01,1.062248200178146362e-01
5.879999999999999893e+00,5.781717598438262939e-02,2.492172420024871826e-01,1.003058329224586487e-01,1.063151210546493530e-01
5.889999999999999680e+00,5.773408710956573486e-02,2.491284012794494629e-01,1.003952324390411377e-01,1.064052134752273560e-01
5.900000000000000355e+00,5.765129253268241882e-02,2.490396350622177124e-01,1.004843860864639282e-01,1.064952015876770020e-01
5.910000000000000142e+00,5.756847560405731201e-02,2.489510178565979004e-01,1.005733907222747803e-01,1.065850183367729187e-01
5.919999999999999929e+00,5.748582631349563599e-02,2.488624602556228638e-01,1.006623581051826477e-01,1.066746637225151062e-01
5.929999999999999716e+00,5.740333721041679382e-02,2.487743198871612549e-01,1.007510647177696228e-01,1.067641377449035645e-01
5.940000000000000391e+00,5.732107535004615784e-02,2.486861199140548706e-01,1.008397191762924194e-01,1.068534925580024719e-01
5.950000000000000178e+00,5.723880231380462646e-02,2.485981434583663940e-01,1.009282469749450684e-01,1.069426387548446655e-01
5.959999999999999964e+00,5.715683102607727051e-02,2.485101968050003052e-01,1.010166481137275696e-01,1.070316135883331299e-01
5.969999999999999751e+00,5.707501247525215149e-02,2.484225481748580933e-01,1.011048257350921631e-01,1.071205362677574158e-01
5.980000000000000426e+00,5.699318647384643555e-02,2.483349591493606567e-01,1.011929661035537720e-01,1.072091460227966309e-01
5.990000000000000213e+00,5.691166594624519348e-02,2.482475787401199341e-01,1.012809053063392639e-01,1.072977185249328613e-01
6.000000000000000000e+00,5.683026462793350220e-02,2.481602132320404053e-01,1.013687327504158020e-01,1.073861122131347656e-01
6.009999999999999787e+00,5.674897506833076477e-02,2.480731755495071411e-01,1.014563813805580139e-01,1.074742376804351807e-01
6.020000000000000462e+00,5.666772276163101196e-02,2.479861080646514893e-01,1.015439108014106750e-01,1.075623631477355957e-01
6.030000000000000249e+00,5.658687651157379150e-02,2.478992789983749390e-01,1.016313806176185608e-01,1.076502948999404907e-01
6.040000000000000036e+00,5.650592222809791565e-02,2.478125691413879395e-01,1.017187237739562988e-01,1.077379882335662842e-01
6.049999999999999822e+00,5.642532184720039368e-02,2.477257996797561646e-01,1.018059477210044861e-01,1.078256666660308838e-01
6.060000000000000497e+00,5.634478852152824402e-02,2.476393133401870728e-01,1.018929630517959595e-01,1.079131141304969788e-01
6.070000000000000284e+00,5.626433342695236206e-02,2.475532293319702148e-01,1.019798889756202698e-01,1.080003157258033752e-01
6.080000000000000071e+00,5.618401244282722473e-02,2.474668323993682861e-01,1.020667105913162231e-01,1.080875545740127563e-01
6.089999999999999858e+00,5.610398575663566589e-02,2.473809719085693359e-01,1.021532565355300903e-01,1.081745028495788574e-01
6.100000000000000533e+00,5.602395907044410706e-02,2.472950816154479980e-01,1.022397726774215698e-01,1.082613319158554077e-01
6.110000000000000320e+00,5.594415590167045593e-02,2.472093850374221802e-01,1.023261994123458862e-01,1.083479598164558411e-01
6.120000000000000107e+00,5.586439371109008789e-02,2.471238225698471069e-01,1.024123653769493103e-01,1.084344759583473206e-01
6.129999999999999893e+00,5.578495189547538757e-02,2.470381706953048706e-01,1.024986356496810913e-01,1.085209250450134277e-01
6.140000000000000568e+00,5.570550262928009033e-02,2.469528764486312866e-01,1.025844886898994446e-01,1.086071133613586426e-01
6.150000000000000355e+00,5.562632903456687927e-02,2.468676120042800903e-01,1.026704534888267517e-01,1.086931973695755005e-01
6.160000000000000142e+00,5.554715916514396667e-02,2.467826753854751587e-01,1.027562245726585388e-01,1.087790876626968384e-01
6.169999999999999929e+00,5.546822026371955872e-02,2.466978281736373901e-01,1.028417795896530151e-01,1.088648140430450439e-01
6.179999999999999716e+00,5.538929998874664307e-02,2.466130554676055908e-01,1.029272824525833130e-01,1.089503765106201172e-01
6.190000000000000391e+00,5.531062930822372437e-02,2.465283870697021484e-01,1.030126586556434631e-01,1.090358495712280273e-01
6.200000000000000178e+00,5.523221939802169800e-02,2.464439123868942261e-01,1.030978783965110779e-01,1.091212183237075806e-01
6.209999999999999964e+00,5.515382811427116394e-02,2.463594973087310791e-01,1.031829565763473511e-01,1.092064231634140015e-01
6.219999999999999751e+00,5.507539585232734680e-02,2.462752610445022583e-01,1.032678857445716858e-01,1.092913448810577393e-01
6.230000000000000426e+00,5.499726533889770508e-02,2.461911737918853760e-01,1.033527925610542297e-01,1.093762069940567017e-01
6.240000000000000213e+00,5.491937324404716492e-02,2.461072057485580444e-01,1.034374311566352844e-01,1.094609051942825317e-01
6.250000000000000000e+00,5.484152957797050476e-02,2.460234463214874268e-01,1.035221517086029053e-01,1.095454692840576172e-01
6.259999999999999787e+00,5.476377904415130615e-02,2.459396123886108398e-01,1.036066114902496338e-01,1.096299812197685242e-01
6.270000000000000462e+00,5.468617379665374756e-02,2.458562403917312622e-01,1.036909446120262146e-01,1.097141951322555542e-01
6.280000000000000249e+00,5.460873991250991821e-02,2.457728087902069092e-01,1.037750989198684692e-01,1.097982302308082581e-01
6.290000000000000036e+00,5.453141778707504272e-02,2.456895858049392700e-01,1.038592234253883362e-01,1.098821610212326050e-01
6.299999999999999822e+00,5.445424467325210571e-02,2.456064522266387939e-01,1.039432659745216370e-01,1.099659800529479980e-01
6.310000000000000497e+00,5.437729135155677795e-02,2.455234527587890625e-01,1.040270552039146423e-01,1.100496649742126465e-01
6.320000000000000284e+00,5.430037900805473328e-02,2.454406023025512695e-01,1.041107922792434692e-01,1.101331859827041626e-01
6.330000000000000071e+00,5.422357469797134399e-02,2.453578412532806396e-01,1.041943803429603577e-01,1.102165430784225464e-01
6.339999999999999858e+00,5.414694920182228088e-02,2.452754229307174683e-01,1.042777970433235168e-01,1.102996841073036194e-01
6.350000000000000533e+00,5.407059937715530396e-02,2.451929748058319092e-01,1.043611690402030945e-01,1.103827655315399170e-01
6.360000000000000320e+00,5.399424955248832703e-02,2.451105713844299316e-01,1.044444292783737183e-01,1.104656755924224854e-01
6.370000000000000107e+00,5.391803383827209473e-02,2.450284510850906372e-01,1.045274883508682251e-01,1.105484813451766968e-01
6.379999999999999893e+00,5.384193733334541321e-02,2.449463903903961182e-01,1.046104431152343750e-01,1.106310933828353882e-01
6.390000000000000568e+00,5.376594886183738708e-02,2.448644638061523438e-01,1.046933680772781372e-01,1.107135936617851257e-01
6.400000000000000355e+00,5.369019508361816406e-02,2.447826266288757324e-01,1.047760546207427979e-01,1.107959821820259094e-01
6.410000000000000142e+00,5.361438170075416565e-02,2.447011172771453857e-01,1.048586443066596985e-01,1.108781099319458008e-01
6.419999999999999929e+00,5.353888124227523804e-02,2.446195185184478760e-01,1.049411445856094360e-01,1.109601855278015137e-01
6.429999999999999716e+00,5.346354097127914429e-02,2.445381879806518555e-01,1.050235778093338013e-01,1.110421121120452881e-01
6.440000000000000391e+00,5.338816717267036438e-02,2.444569766521453857e-01,1.051058098673820496e-01,1.111238077282905579e-01
6.450000000000000178e+00,5.331315100193023682e-02,2.443758100271224976e-01,1.051878854632377625e-01,1.112054437398910522e-01
6.459999999999999964e+00,5.323810130357742310e-02,2.442949116230010986e-01,1.052698865532875061e-01,1.112869083881378174e-01
6.469999999999999751e+00,5.316321551799774170e-02,2.442140132188796997e-01,1.053517833352088928e-01,1.113682389259338379e-01
6.480000000000000426e+00,5.308846011757850647e-02,2.441333085298538208e-01,1.054335758090019226e-01,1.114493757486343384e-01
6.490000000000000213e+00,5.301383882761001587e-02,2.440526336431503296e-01,1.055152565240859985e-01,1.115305200219154358e-01
6.500000000000000000e+00,5.293931066989898682e-02,2.439723610877990723e-01,1.055966466665267944e-01,1.116113960742950439e-01
6.509999999999999787e+00,5.286497250199317932e-02,2.438920438289642334e-01,1.056781858205795288e-01,1.116921231150627136e-01
6.520000000000000462e+00,5.279060825705528259e-02,2.438118606805801392e-01,1.057593747973442078e-01,1.117727309465408325e-01
6.530000000000000249e+00,5.271665006875991821e-02,2.437317371368408203e-01,1.058405488729476929e-01,1.118531823158264160e-01
6.540000000000000036e+00,5.264253914356231689e-02,2.436518371105194092e-01,1.059216558933258057e-01,1.119334697723388672e-01
6.549999999999999822e+00,5.256880074739456177e-02,2.435721158981323242e-01,1.060025244951248169e-01,1.120136827230453491e-01
6.560000000000000497e+00,5.249511078000068665e-02,2.434924393892288208e-01,1.060833558440208435e-01,1.120937168598175049e-01
6.570000000000000284e+00,5.242140218615531921e-02,2.434129565954208374e-01,1.061640530824661255e-01,1.121736466884613037e-01
6.580000000000000071e+00,5.234799534082412720e-02,2.433333843946456909e-01,1.062446534633636475e-01,1.122534424066543579e-01
6.589999999999999858e+00,5.227458104491233826e-02,2.432542145252227783e-01,1.063250824809074402e-01,1.123329848051071167e-01
6.600000000000000533e+00,5.220143496990203857e-02,2.431751489639282227e-01,1.064053624868392944e-01,1.124124974012374878e-01
6.610000000000000320e+00,5.212847515940666199e-02,2.430960386991500854e-01,1.064855903387069702e-01,1.124918982386589050e-01
6.620000000000000107e+00,5.205542966723442078e-02,2.430173456668853760e-01,1.065656915307044983e-01,1.125709563493728638e-01
6.629999999999999893e+00,5.198259651660919189e-02,2.429385930299758911e-01,1.066456660628318787e-01,1.126500070095062256e-01
6.640000000000000568e+00,5.190986022353172302e-02,2.428599745035171509e-01,1.067254915833473206e-01,1.127289384603500366e-01
6.650000000000000355e+00,5.183724686503410339e-02,2.427813559770584106e-01,1.068053394556045532e-01,1.128077954053878784e-01
6.660000000000000142e+00,5.176476761698722839e-02,2.427030056715011597e-01,1.068849340081214905e-01,1.128864288330078125e-01
6.669999999999999929e+00,5.169250816106796265e-02,2.426249831914901733e-01,1.069643944501876831e-01,1.129647791385650635e-01
6.679999999999999716e+00,5.162029713392257690e-02,2.425468564033508301e-01,1.070437878370285034e-01,1.130431741476058960e-01
6.690000000000000391e+00,5.154825747013092041e-02,2.424689382314682007e-01,1.071231290698051453e-01,1.131214201450347900e-01
6.700000000000000178e+00,5.147621780633926392e-02,2.423909902572631836e-01,1.072022914886474609e-01,1.131995320320129395e-01
6.709999999999999964e+00,5.140431597828865051e-02,2.423132956027984619e-01,1.072813346982002258e-01,1.132774502038955688e-01
6.719999999999999751e+00,5.133263394236564636e-02,2.422358393669128418e-01,1.073602885007858276e-01,1.133552789688110352e-01
6.730000000000000426e+00,5.126106739044189453e-02,2.421582788228988647e-01,1.074391081929206848e-01,1.134329885244369507e-01
6.740000000000000213e+00,5.118952691555023193e-02,2.420810908079147339e-01,1.075177863240242004e-01,1.135104745626449585e-01
6.750000000000000000e+00,5.111822858452796936e-02,2.420037686824798584e-01,1.075963899493217468e-01,1.135878935456275940e-01
6.759999999999999787e+00,5.104700848460197449e-02,2.419268488883972168e-01,1.076748371124267578e-01,1.136651635169982910e-01
6.770000000000000462e+00,5.097584053874015808e-02,2.418499588966369629e-01,1.077532246708869934e-01,1.137421801686286926e-01
6.780000000000000249e+00,5.090480297803878784e-02,2.417731136083602905e-01,1.078314632177352905e-01,1.138191968202590942e-01
6.790000000000000036e+00,5.083403363823890686e-02,2.416964024305343628e-01,1.079095378518104553e-01,1.138960868120193481e-01
6.799999999999999822e+00,5.076330900192260742e-02,2.416198402643203735e-01,1.079876720905303955e-01,1.139728352427482605e-01
6.810000000000000497e+00,5.069267749786376953e-02,2.415434569120407104e-01,1.080654859542846680e-01,1.140493676066398621e-01
6.820000000000000284e+00,5.062209814786911011e-02,2.414671927690505981e-01,1.081432998180389404e-01,1.141257733106613159e-01
6.830000000000000071e+00,5.055174604058265686e-02,2.413909733295440674e-01,1.082209646701812744e-01,1.142021119594573975e-01
6.839999999999999858e+00,5.048144981265068054e-02,2.413149923086166382e-01,1.082985699176788330e-01,1.142782717943191528e-01
6.850000000000000533e+00,5.041132122278213501e-02,2.412390857934951782e-01,1.083759739995002747e-01,1.143542826175689697e-01
6.860000000000000320e+00,5.034136027097702026e-02,2.411632835865020752e-01,1.084532737731933594e-01,1.144302487373352051e-01
6.870000000000000107e+00,5.027137696743011475e-02,2.410876452922821045e-01,1.085305213928222656e-01,1.145059764385223389e-01
6.879999999999999893e+00,5.020165070891380310e-02,2.410120666027069092e-01,1.086076498031616211e-01,1.145815998315811157e-01
6.890000000000000568e+00,5.013198032975196838e-02,2.409367561340332031e-01,1.086846813559532166e-01,1.146571785211563110e-01
6.900000000000000355e+00,5.006232857704162598e-02,2.408614754676818848e-01,1.087615340948104858e-01,1.147324740886688232e-01
6.910000000000000142e+00,4.999287053942680359e-02,2.407862395048141479e-01,1.088383421301841736e-01,1.148077249526977539e-01
6.919999999999999929e+00,4.992359504103660583e-02,2.407111823558807373e-01,1.089150458574295044e-01,1.148828715085983276e-01
6.929999999999999716e+00,4.985441267490386963e-02,2.406363189220428467e-01,1.089916154742240906e-01,1.149577796459197998e-01
