tau,Phenol_75 PINN,cb,Phenyl Acetate_75 PINN,cd
2.310000000000000053e+00,1.005613505840301514e-01,2.953749597072601318e-01,5.569452419877052307e-02,5.980381369590759277e-02
2.319999999999999840e+00,1.003817692399024963e-01,2.951840758323669434e-01,5.587821826338768005e-02,5.998395383358001709e-02
2.330000000000000071e+00,1.002031341195106506e-01,2.949938178062438965e-01,5.606143549084663391e-02,6.016354262828826904e-02
2.339999999999999858e+00,1.000249311327934265e-01,2.948038876056671143e-01,5.624408647418022156e-02,6.034281849861145020e-02
2.350000000000000089e+00,9.984737634658813477e-02,2.946145236492156982e-01,5.642640218138694763e-02,6.052164733409881592e-02
2.359999999999999876e+00,9.967073053121566772e-02,2.944255173206329346e-01,5.660798028111457825e-02,6.069998443126678467e-02
2.370000000000000107e+00,9.949444979429244995e-02,2.942370176315307617e-01,5.678917095065116882e-02,6.087785959243774414e-02
2.379999999999999893e+00,9.931895881891250610e-02,2.940488457679748535e-01,5.696999654173851013e-02,6.105539202690124512e-02
2.390000000000000124e+00,9.914400428533554077e-02,2.938610017299652100e-01,5.715023353695869446e-02,6.123237311840057373e-02
2.399999999999999911e+00,9.896983951330184937e-02,2.936737239360809326e-01,5.732991918921470642e-02,6.140895187854766846e-02
2.410000000000000142e+00,9.879635274410247803e-02,2.934869825839996338e-01,5.750916525721549988e-02,6.158517301082611084e-02
2.419999999999999929e+00,9.862361103296279907e-02,2.933007776737213135e-01,5.768791213631629944e-02,6.176097691059112549e-02
2.430000000000000160e+00,9.845124930143356323e-02,2.931147217750549316e-01,5.786618217825889587e-02,6.193622946739196777e-02
2.439999999999999947e+00,9.827958047389984131e-02,2.929292619228363037e-01,5.804381892085075378e-02,6.211124360561370850e-02
2.450000000000000178e+00,9.810851514339447021e-02,2.927441895008087158e-01,5.822105333209037781e-02,6.228569149971008301e-02
2.459999999999999964e+00,9.793812781572341919e-02,2.925595045089721680e-01,5.839783325791358948e-02,6.245981156826019287e-02
2.470000000000000195e+00,9.776815772056579590e-02,2.923753261566162109e-01,5.857415869832038879e-02,6.263345479965209961e-02
2.479999999999999982e+00,9.759892523288726807e-02,2.921916842460632324e-01,5.874993279576301575e-02,6.280677020549774170e-02
2.490000000000000213e+00,9.743019193410873413e-02,2.920082807540893555e-01,5.892518535256385803e-02,6.297954916954040527e-02
2.500000000000000000e+00,9.726230055093765259e-02,2.918254733085632324e-01,5.910010263323783875e-02,6.315207481384277344e-02
2.510000000000000231e+00,9.709480404853820801e-02,2.916429638862609863e-01,5.927446857094764709e-02,6.332416832447052002e-02
2.520000000000000018e+00,9.692800045013427734e-02,2.914611399173736572e-01,5.944831296801567078e-02,6.349587440490722656e-02
2.530000000000000249e+00,9.676156938076019287e-02,2.912795245647430420e-01,5.962174758315086365e-02,6.366710364818572998e-02
2.540000000000000036e+00,9.659589082002639771e-02,2.910984158515930176e-01,5.979460850358009338e-02,6.383799016475677490e-02
2.550000000000000266e+00,9.643089771270751953e-02,2.909178435802459717e-01,5.996714904904365540e-02,6.400856375694274902e-02
2.560000000000000053e+00,9.626599401235580444e-02,2.907375395298004150e-01,6.013910099864006042e-02,6.417860090732574463e-02
2.569999999999999840e+00,9.610198438167572021e-02,2.905577719211578369e-01,6.031072512269020081e-02,6.434832513332366943e-02
2.580000000000000071e+00,9.593863040208816528e-02,2.903785109519958496e-01,6.048163399100303650e-02,6.451763212680816650e-02
2.589999999999999858e+00,9.577564150094985962e-02,2.901996076107025146e-01,6.065225973725318909e-02,6.468658149242401123e-02
2.600000000000000089e+00,9.561335295438766479e-02,2.900211811065673828e-01,6.082234159111976624e-02,6.485521793365478516e-02
2.609999999999999876e+00,9.545138478279113770e-02,2.898432612419128418e-01,6.099205091595649719e-02,6.502336263656616211e-02
2.620000000000000107e+00,9.529000520706176758e-02,2.896655201911926270e-01,6.116122379899024963e-02,6.519113481044769287e-02
2.629999999999999893e+00,9.512922167778015137e-02,2.894885540008544922e-01,6.133005395531654358e-02,6.535868346691131592e-02
2.640000000000000124e+00,9.496896713972091675e-02,2.893118560314178467e-01,6.149836257100105286e-02,6.552574038505554199e-02
2.649999999999999911e+00,9.480926394462585449e-02,2.891357839107513428e-01,6.166624650359153748e-02,6.569245457649230957e-02
2.660000000000000142e+00,9.464999288320541382e-02,2.889598906040191650e-01,6.183348968625068665e-02,6.585879623889923096e-02
2.669999999999999929e+00,9.449118375778198242e-02,2.887846827507019043e-01,6.200050935149192810e-02,6.602481007575988770e-02
2.680000000000000160e+00,9.433301538228988647e-02,2.886097431182861328e-01,6.216699257493019104e-02,6.619042158126831055e-02
2.689999999999999947e+00,9.417525678873062134e-02,2.884352207183837891e-01,6.233306601643562317e-02,6.635563075542449951e-02
2.700000000000000178e+00,9.401806443929672241e-02,2.882613539695739746e-01,6.249858066439628601e-02,6.652052700519561768e-02
2.709999999999999964e+00,9.386119246482849121e-02,2.880877852439880371e-01,6.266391277313232422e-02,6.668516993522644043e-02
2.720000000000000195e+00,9.370502084493637085e-02,2.879147231578826904e-01,6.282844394445419312e-02,6.684930622577667236e-02
2.729999999999999982e+00,9.354919940233230591e-02,2.877419888973236084e-01,6.299275159835815430e-02,6.701314449310302734e-02
2.740000000000000213e+00,9.339381009340286255e-02,2.875698506832122803e-01,6.315668672323226929e-02,6.717665493488311768e-02
2.750000000000000000e+00,9.323906153440475464e-02,2.873981297016143799e-01,6.332015246152877808e-02,6.733980774879455566e-02
2.760000000000000231e+00,9.308476746082305908e-02,2.872267365455627441e-01,6.348290294408798218e-02,6.750261783599853516e-02
2.770000000000000018e+00,9.293088316917419434e-02,2.870558202266693115e-01,6.364563852548599243e-02,6.766499578952789307e-02
2.780000000000000249e+00,9.277742356061935425e-02,2.868852019309997559e-01,6.380771845579147339e-02,6.782707571983337402e-02
2.790000000000000036e+00,9.262432903051376343e-02,2.867152094841003418e-01,6.396943330764770508e-02,6.798891723155975342e-02
2.800000000000000266e+00,9.247186779975891113e-02,2.865457832813262939e-01,6.413064152002334595e-02,6.815034151077270508e-02
2.810000000000000053e+00,9.231971949338912964e-02,2.863765954971313477e-01,6.429146975278854370e-02,6.831136345863342285e-02
2.819999999999999840e+00,9.216818958520889282e-02,2.862078845500946045e-01,6.445188820362091064e-02,6.847217679023742676e-02
2.830000000000000071e+00,9.201678633689880371e-02,2.860395908355712891e-01,6.461193412542343140e-02,6.863258779048919678e-02
2.839999999999999858e+00,9.186624735593795776e-02,2.858719229698181152e-01,6.477152556180953979e-02,6.879274547100067139e-02
2.850000000000000089e+00,9.171583503484725952e-02,2.857043445110321045e-01,6.493069231510162354e-02,6.895244121551513672e-02
2.859999999999999876e+00,9.156615287065505981e-02,2.855375409126281738e-01,6.508933007717132568e-02,6.911182403564453125e-02
2.870000000000000107e+00,9.141651540994644165e-02,2.853709459304809570e-01,6.524775177240371704e-02,6.927084922790527344e-02
2.879999999999999893e+00,9.126745164394378662e-02,2.852047979831695557e-01,6.540559977293014526e-02,6.942957639694213867e-02
2.890000000000000124e+00,9.111884236335754395e-02,2.850392460823059082e-01,6.556311994791030884e-02,6.958808004856109619e-02
2.899999999999999911e+00,9.097060561180114746e-02,2.848739922046661377e-01,6.572024524211883545e-02,6.974612176418304443e-02
2.910000000000000142e+00,9.082295000553131104e-02,2.847093045711517334e-01,6.587702780961990356e-02,6.990399956703186035e-02
2.919999999999999929e+00,9.067550301551818848e-02,2.845449447631835938e-01,6.603334099054336548e-02,7.006143033504486084e-02
2.930000000000000160e+00,9.052845835685729980e-02,2.843809723854064941e-01,6.618918478488922119e-02,7.021857798099517822e-02
2.939999999999999947e+00,9.038212150335311890e-02,2.842176258563995361e-01,6.634458899497985840e-02,7.037538290023803711e-02
2.950000000000000178e+00,9.023578464984893799e-02,2.840544879436492920e-01,6.649954617023468018e-02,7.053184509277343750e-02
2.959999999999999964e+00,9.008989483118057251e-02,2.838918566703796387e-01,6.665451079607009888e-02,7.068811357021331787e-02
2.970000000000000195e+00,8.994443714618682861e-02,2.837295830249786377e-01,6.680869311094284058e-02,7.084389030933380127e-02
2.979999999999999982e+00,8.979953825473785400e-02,2.835679352283477783e-01,6.696260720491409302e-02,7.099947333335876465e-02
2.990000000000000213e+00,8.965477347373962402e-02,2.834066450595855713e-01,6.711626052856445312e-02,7.115469872951507568e-02
3.000000000000000000e+00,8.951050788164138794e-02,2.832456529140472412e-01,6.726925820112228394e-02,7.130958139896392822e-02
3.010000000000000231e+00,8.936663717031478882e-02,2.830850780010223389e-01,6.742201000452041626e-02,7.146418094635009766e-02
3.020000000000000018e+00,8.922314643859863281e-02,2.829251289367675781e-01,6.757434457540512085e-02,7.161857187747955322e-02
3.030000000000000249e+00,8.908005058765411377e-02,2.827654480934143066e-01,6.772618740797042847e-02,7.177251577377319336e-02
3.040000000000000036e+00,8.893729746341705322e-02,2.826063334941864014e-01,6.787791103124618530e-02,7.192622125148773193e-02
3.050000000000000266e+00,8.879484981298446655e-02,2.824474871158599854e-01,6.802912801504135132e-02,7.207962870597839355e-02
3.060000000000000053e+00,8.865290135145187378e-02,2.822890579700469971e-01,6.817983090877532959e-02,7.223264873027801514e-02
3.070000000000000284e+00,8.851096034049987793e-02,2.821311652660369873e-01,6.833035498857498169e-02,7.238541543483734131e-02
3.080000000000000071e+00,8.836973458528518677e-02,2.819735407829284668e-01,6.848049908876419067e-02,7.253791391849517822e-02
3.089999999999999858e+00,8.822871744632720947e-02,2.818164229393005371e-01,6.863003969192504883e-02,7.268999516963958740e-02
3.100000000000000089e+00,8.808798342943191528e-02,2.816597521305084229e-01,6.877951323986053467e-02,7.284189760684967041e-02
3.109999999999999876e+00,8.794781565666198730e-02,2.815033793449401855e-01,6.892838329076766968e-02,7.299347221851348877e-02
3.120000000000000107e+00,8.780778944492340088e-02,2.813476324081420898e-01,6.907701492309570312e-02,7.314471900463104248e-02
3.129999999999999893e+00,8.766820281744003296e-02,2.811920344829559326e-01,6.922517716884613037e-02,7.329565286636352539e-02
3.140000000000000124e+00,8.752890676259994507e-02,2.810371518135070801e-01,6.937298178672790527e-02,7.344631850719451904e-02
3.149999999999999911e+00,8.738985657691955566e-02,2.808823287487030029e-01,6.952048093080520630e-02,7.359667122364044189e-02
3.160000000000000142e+00,8.725132793188095093e-02,2.807281315326690674e-01,6.966745853424072266e-02,7.374672591686248779e-02
3.169999999999999929e+00,8.711297065019607544e-02,2.805744409561157227e-01,6.981445103883743286e-02,7.389655709266662598e-02
3.180000000000000160e+00,8.697520941495895386e-02,2.804209887981414795e-01,6.996059417724609375e-02,7.404600083827972412e-02
3.189999999999999947e+00,8.683733642101287842e-02,2.802678346633911133e-01,7.010665535926818848e-02,7.419508695602416992e-02
3.200000000000000178e+00,8.670006692409515381e-02,2.801152169704437256e-01,7.025235891342163086e-02,7.434393465518951416e-02
3.209999999999999964e+00,8.656294643878936768e-02,2.799631357192993164e-01,7.039775699377059937e-02,7.449261844158172607e-02
3.220000000000000195e+00,8.642631769180297852e-02,2.798111438751220703e-01,7.054275274276733398e-02,7.464085519313812256e-02
3.229999999999999982e+00,8.628982305526733398e-02,2.796598374843597412e-01,7.068739086389541626e-02,7.478897273540496826e-02
3.240000000000000213e+00,8.615379780530929565e-02,2.795088887214660645e-01,7.083156704902648926e-02,7.493665814399719238e-02
3.250000000000000000e+00,8.601802587509155273e-02,2.793582379817962646e-01,7.097553461790084839e-02,7.508409023284912109e-02
3.260000000000000231e+00,8.588255196809768677e-02,2.792079746723175049e-01,7.111903280019760132e-02,7.523119449615478516e-02
3.270000000000000018e+00,8.574727922677993774e-02,2.790581285953521729e-01,7.126227021217346191e-02,7.537807524204254150e-02
3.280000000000000249e+00,8.561249822378158569e-02,2.789088487625122070e-01,7.140513509511947632e-02,7.552471756935119629e-02
3.290000000000000036e+00,8.547801524400711060e-02,2.787597775459289551e-01,7.154764980077743530e-02,7.567092776298522949e-02
3.300000000000000266e+00,8.534357696771621704e-02,2.786111533641815186e-01,7.168989628553390503e-02,7.581695914268493652e-02
3.310000000000000053e+00,8.520953357219696045e-02,2.784628272056579590e-01,7.183180004358291626e-02,7.596266269683837891e-02
3.320000000000000284e+00,8.507589250802993774e-02,2.783150672912597656e-01,7.197314500808715820e-02,7.610808312892913818e-02
3.330000000000000071e+00,8.494254201650619507e-02,2.781675159931182861e-01,7.211435586214065552e-02,7.625326514244079590e-02
3.339999999999999858e+00,8.480943739414215088e-02,2.780204415321350098e-01,7.225515693426132202e-02,7.639811933040618896e-02
3.350000000000000089e+00,8.467665314674377441e-02,2.778737843036651611e-01,7.239567488431930542e-02,7.654276490211486816e-02
3.359999999999999876e+00,8.454396575689315796e-02,2.777274549007415771e-01,7.253594696521759033e-02,7.668702304363250732e-02
3.370000000000000107e+00,8.441179245710372925e-02,2.775814235210418701e-01,7.267571985721588135e-02,7.683108747005462646e-02
3.379999999999999893e+00,8.427978307008743286e-02,2.774360477924346924e-01,7.281512022018432617e-02,7.697474956512451172e-02
3.390000000000000124e+00,8.414810895919799805e-02,2.772908508777618408e-01,7.295433431863784790e-02,7.711829245090484619e-02
3.399999999999999911e+00,8.401659131050109863e-02,2.771460413932800293e-01,7.309331744909286499e-02,7.726158201694488525e-02
3.410000000000000142e+00,8.388522267341613770e-02,2.770015597343444824e-01,7.323178648948669434e-02,7.740440964698791504e-02
3.419999999999999929e+00,8.375450223684310913e-02,2.768576741218566895e-01,7.336986064910888672e-02,7.754696905612945557e-02
3.430000000000000160e+00,8.362376689910888672e-02,2.767138779163360596e-01,7.350762933492660522e-02,7.768933475017547607e-02
3.439999999999999947e+00,8.349335938692092896e-02,2.765706479549407959e-01,7.364516705274581909e-02,7.783135771751403809e-02
3.450000000000000178e+00,8.336311578750610352e-02,2.764277160167694092e-01,7.378263026475906372e-02,7.797326147556304932e-02
3.459999999999999964e+00,8.323344588279724121e-02,2.762852907180786133e-01,7.391942292451858521e-02,7.811479270458221436e-02
3.470000000000000195e+00,8.310371637344360352e-02,2.761429548263549805e-01,7.405588030815124512e-02,7.825602591037750244e-02
3.479999999999999982e+00,8.297450840473175049e-02,2.760011255741119385e-01,7.419214397668838501e-02,7.839703559875488281e-02
3.490000000000000213e+00,8.284524083137512207e-02,2.758598029613494873e-01,7.432820647954940796e-02,7.853767275810241699e-02
3.500000000000000000e+00,8.271631598472595215e-02,2.757187187671661377e-01,7.446389645338058472e-02,7.867816090583801270e-02
3.510000000000000231e+00,8.258790522813796997e-02,2.755779922008514404e-01,7.459925115108489990e-02,7.881839573383331299e-02
3.520000000000000018e+00,8.245966583490371704e-02,2.754375636577606201e-01,7.473405450582504272e-02,7.895822823047637939e-02
3.530000000000000249e+00,8.233152329921722412e-02,2.752977013587951660e-01,7.486884295940399170e-02,7.909789681434631348e-02
3.540000000000000036e+00,8.220371603965759277e-02,2.751579880714416504e-01,7.500309497117996216e-02,7.923722267150878906e-02
3.550000000000000266e+00,8.207622170448303223e-02,2.750187516212463379e-01,7.513725012540817261e-02,7.937625050544738770e-02
3.560000000000000053e+00,8.194870501756668091e-02,2.748796641826629639e-01,7.527096569538116455e-02,7.951508462429046631e-02
3.570000000000000284e+00,8.182175457477569580e-02,2.747412025928497314e-01,7.540424913167953491e-02,7.965356111526489258e-02
3.580000000000000071e+00,8.169480413198471069e-02,2.746029794216156006e-01,7.553755491971969604e-02,7.979184389114379883e-02
3.589999999999999858e+00,8.156816661357879639e-02,2.744651138782501221e-01,7.567039132118225098e-02,7.992991805076599121e-02
3.600000000000000089e+00,8.144187927246093750e-02,2.743275761604309082e-01,7.580283284187316895e-02,8.006757497787475586e-02
3.609999999999999876e+00,8.131571114063262939e-02,2.741904854774475098e-01,7.593505829572677612e-02,8.020505309104919434e-02
3.620000000000000107e+00,8.118965476751327515e-02,2.740536332130432129e-01,7.606707513332366943e-02,8.034227788448333740e-02
3.629999999999999893e+00,8.106423914432525635e-02,2.739171683788299561e-01,7.619862258434295654e-02,8.047921955585479736e-02
3.640000000000000124e+00,8.093862980604171753e-02,2.737810313701629639e-01,7.633008062839508057e-02,8.061592280864715576e-02
3.649999999999999911e+00,8.081337809562683105e-02,2.736453413963317871e-01,7.646106183528900146e-02,8.075238764286041260e-02
3.660000000000000142e+00,8.068837225437164307e-02,2.735099494457244873e-01,7.659178972244262695e-02,8.088852465152740479e-02
3.669999999999999929e+00,8.056366443634033203e-02,2.733748555183410645e-01,7.672221958637237549e-02,8.102442324161529541e-02
3.680000000000000160e+00,8.043918758630752563e-02,2.732401192188262939e-01,7.685235887765884399e-02,8.116006851196289062e-02
3.689999999999999947e+00,8.031474053859710693e-02,2.731055319309234619e-01,7.698243111371994019e-02,8.129538595676422119e-02
3.700000000000000178e+00,8.019067347049713135e-02,2.729715406894683838e-01,7.711178809404373169e-02,8.143049478530883789e-02
3.709999999999999964e+00,8.006687462329864502e-02,2.728378772735595703e-01,7.724110782146453857e-02,8.156530559062957764e-02
3.720000000000000195e+00,7.994330674409866333e-02,2.727044820785522461e-01,7.737002521753311157e-02,8.169993758201599121e-02
3.729999999999999982e+00,7.981982827186584473e-02,2.725712954998016357e-01,7.749872654676437378e-02,8.183422684669494629e-02
3.740000000000000213e+00,7.969670742750167847e-02,2.724385857582092285e-01,7.762716710567474365e-02,8.196829259395599365e-02
3.750000000000000000e+00,7.957353442907333374e-02,2.723061740398406982e-01,7.775536924600601196e-02,8.210210502147674561e-02
3.760000000000000231e+00,7.945089787244796753e-02,2.721740603446960449e-01,7.788324356079101562e-02,8.223563432693481445e-02
3.770000000000000018e+00,7.932830601930618286e-02,2.720423042774200439e-01,7.801085710525512695e-02,8.236896991729736328e-02
3.780000000000000249e+00,7.920618355274200439e-02,2.719109356403350830e-01,7.813806086778640747e-02,8.250199258327484131e-02
3.790000000000000036e+00,7.908378541469573975e-02,2.717795073986053467e-01,7.826517522335052490e-02,8.263465762138366699e-02
3.800000000000000266e+00,7.896197587251663208e-02,2.716489732265472412e-01,7.839179784059524536e-02,8.276714384555816650e-02
3.810000000000000053e+00,7.884035259485244751e-02,2.715185284614562988e-01,7.851800322532653809e-02,8.289940655231475830e-02
3.820000000000000284e+00,7.871873676776885986e-02,2.713882923126220703e-01,7.864439487457275391e-02,8.303141593933105469e-02
3.830000000000000071e+00,7.859759777784347534e-02,2.712584435939788818e-01,7.877017557621002197e-02,8.316317200660705566e-02
3.839999999999999858e+00,7.847648859024047852e-02,2.711289227008819580e-01,7.889584451913833618e-02,8.329467475414276123e-02
3.850000000000000089e+00,7.835552841424942017e-02,2.709997892379760742e-01,7.902115583419799805e-02,8.342586457729339600e-02
3.859999999999999876e+00,7.823488861322402954e-02,2.708708345890045166e-01,7.914613932371139526e-02,8.355677127838134766e-02
3.870000000000000107e+00,7.811444252729415894e-02,2.707420885562896729e-01,7.927095144987106323e-02,8.368751406669616699e-02
3.879999999999999893e+00,7.799429446458816528e-02,2.706139385700225830e-01,7.939543575048446655e-02,8.381800353527069092e-02
3.890000000000000124e+00,7.787430286407470703e-02,2.704861164093017578e-01,7.951949536800384521e-02,8.394819498062133789e-02
3.899999999999999911e+00,7.775443792343139648e-02,2.703583836555480957e-01,7.964363694190979004e-02,8.407817780971527100e-02
3.910000000000000142e+00,7.763481885194778442e-02,2.702310383319854736e-01,7.976724207401275635e-02,8.420784771442413330e-02
3.919999999999999929e+00,7.751536369323730469e-02,2.701040804386138916e-01,7.989059388637542725e-02,8.433730900287628174e-02
3.930000000000000160e+00,7.739604264497756958e-02,2.699771523475646973e-01,8.001381903886795044e-02,8.446642756462097168e-02
3.939999999999999947e+00,7.727696001529693604e-02,2.698509097099304199e-01,8.013670891523361206e-02,8.459545671939849854e-02
3.950000000000000178e+00,7.715830206871032715e-02,2.697246968746185303e-01,8.025929331779479980e-02,8.472418785095214844e-02
3.959999999999999964e+00,7.703957706689834595e-02,2.695989012718200684e-01,8.038159459829330444e-02,8.485253155231475830e-02
3.970000000000000195e+00,7.692107558250427246e-02,2.694734036922454834e-01,8.050353825092315674e-02,8.498072624206542969e-02
3.979999999999999982e+00,7.680283486843109131e-02,2.693480551242828369e-01,8.062548935413360596e-02,8.510871231555938721e-02
3.990000000000000213e+00,7.668467611074447632e-02,2.692230641841888428e-01,8.074703067541122437e-02,8.523635566234588623e-02
4.000000000000000000e+00,7.656680792570114136e-02,2.690983414649963379e-01,8.086840808391571045e-02,8.536377549171447754e-02
4.009999999999999787e+00,7.644915580749511719e-02,2.689741551876068115e-01,8.098939061164855957e-02,8.549098670482635498e-02
4.020000000000000462e+00,7.633162289857864380e-02,2.688498795032501221e-01,8.111019432544708252e-02,8.561785519123077393e-02
4.030000000000000249e+00,7.621452957391738892e-02,2.687261402606964111e-01,8.123054355382919312e-02,8.574464917182922363e-02
4.040000000000000036e+00,7.609737664461135864e-02,2.686029076576232910e-01,8.135098218917846680e-02,8.587110042572021484e-02
4.049999999999999822e+00,7.598042488098144531e-02,2.684796154499053955e-01,8.147089183330535889e-02,8.599726855754852295e-02
4.060000000000000497e+00,7.586380839347839355e-02,2.683567106723785400e-01,8.159062266349792480e-02,8.612325787544250488e-02
4.070000000000000284e+00,7.574707269668579102e-02,2.682341635227203369e-01,8.171013742685317993e-02,8.624903857707977295e-02
4.080000000000000071e+00,7.563067227602005005e-02,2.681117355823516846e-01,8.182944357395172119e-02,8.637447655200958252e-02
4.089999999999999858e+00,7.551459968090057373e-02,2.679897546768188477e-01,8.194827288389205933e-02,8.649969100952148438e-02
4.099999999999999645e+00,7.539856433868408203e-02,2.678677737712860107e-01,8.206707984209060669e-02,8.662460744380950928e-02
4.110000000000000320e+00,7.528287172317504883e-02,2.677463889122009277e-01,8.218538016080856323e-02,8.674931526184082031e-02
4.120000000000000107e+00,7.516731321811676025e-02,2.676252126693725586e-01,8.230368047952651978e-02,8.687390387058258057e-02
4.129999999999999893e+00,7.505171746015548706e-02,2.675040960311889648e-01,8.242160826921463013e-02,8.699800074100494385e-02
4.139999999999999680e+00,7.493668049573898315e-02,2.673836350440979004e-01,8.253939449787139893e-02,8.712212741374969482e-02
4.150000000000000355e+00,7.482152432203292847e-02,2.672630548477172852e-01,8.265683799982070923e-02,8.724585175514221191e-02
4.160000000000000142e+00,7.470662891864776611e-02,2.671429514884948730e-01,8.277399837970733643e-02,8.736935257911682129e-02
4.169999999999999929e+00,7.459200173616409302e-02,2.670232951641082764e-01,8.289102464914321899e-02,8.749268949031829834e-02
4.179999999999999716e+00,7.447740435600280762e-02,2.669036686420440674e-01,8.300774544477462769e-02,8.761565387248992920e-02
4.190000000000000391e+00,7.436301559209823608e-02,2.667841911315917969e-01,8.312424272298812866e-02,8.773845434188842773e-02
4.200000000000000178e+00,7.424896955490112305e-02,2.666653990745544434e-01,8.324052393436431885e-02,8.786101639270782471e-02
4.209999999999999964e+00,7.413495332002639771e-02,2.665465474128723145e-01,8.335637301206588745e-02,8.798331022262573242e-02
4.219999999999999751e+00,7.402115315198898315e-02,2.664279639720916748e-01,8.347210288047790527e-02,8.810535073280334473e-02
4.230000000000000426e+00,7.390737533569335938e-02,2.663097083568572998e-01,8.358769863843917847e-02,8.822721242904663086e-02
4.240000000000000213e+00,7.379403710365295410e-02,2.661916017532348633e-01,8.370281755924224854e-02,8.834870159626007080e-02
4.250000000000000000e+00,7.368066161870956421e-02,2.660740017890930176e-01,8.381807059049606323e-02,8.847022056579589844e-02
4.259999999999999787e+00,7.356768846511840820e-02,2.659565806388854980e-01,8.393283933401107788e-02,8.859129250049591064e-02
4.270000000000000462e+00,7.345481216907501221e-02,2.658393681049346924e-01,8.404719829559326172e-02,8.871211111545562744e-02
4.280000000000000249e+00,7.334195077419281006e-02,2.657223343849182129e-01,8.416160196065902710e-02,8.883275091648101807e-02
4.290000000000000036e+00,7.322943955659866333e-02,2.656057775020599365e-01,8.427565544843673706e-02,8.895324170589447021e-02
4.299999999999999822e+00,7.311729341745376587e-02,2.654893994331359863e-01,8.438941836357116699e-02,8.907341957092285156e-02
4.310000000000000497e+00,7.300490140914916992e-02,2.653732299804687500e-01,8.450296521186828613e-02,8.919328451156616211e-02
4.320000000000000284e+00,7.289284467697143555e-02,2.652573585510253906e-01,8.461637794971466064e-02,8.931301534175872803e-02
4.330000000000000071e+00,7.278089225292205811e-02,2.651415169239044189e-01,8.472940325736999512e-02,8.943241834640502930e-02
4.339999999999999858e+00,7.266940176486968994e-02,2.650261819362640381e-01,8.484224230051040649e-02,8.955170214176177979e-02
4.350000000000000533e+00,7.255776971578598022e-02,2.649111449718475342e-01,8.495497703552246094e-02,8.967064321041107178e-02
4.360000000000000320e+00,7.244633138179779053e-02,2.647961080074310303e-01,8.506733924150466919e-02,8.978940546512603760e-02
4.370000000000000107e+00,7.233516126871109009e-02,2.646816670894622803e-01,8.517959713935852051e-02,8.990806341171264648e-02
4.379999999999999893e+00,7.222413271665573120e-02,2.645670473575592041e-01,8.529158681631088257e-02,9.002627432346343994e-02
4.389999999999999680e+00,7.211339473724365234e-02,2.644528150558471680e-01,8.540336787700653076e-02,9.014435112476348877e-02
4.400000000000000355e+00,7.200278341770172119e-02,2.643389999866485596e-01,8.551456779241561890e-02,9.026215970516204834e-02
4.410000000000000142e+00,7.189205288887023926e-02,2.642253041267395020e-01,8.562612533569335938e-02,9.037980437278747559e-02
4.419999999999999929e+00,7.178176194429397583e-02,2.641119658946990967e-01,8.573711663484573364e-02,9.049722552299499512e-02
4.429999999999999716e+00,7.167167961597442627e-02,2.639986276626586914e-01,8.584795147180557251e-02,9.061434864997863770e-02
4.440000000000000391e+00,7.156156003475189209e-02,2.638856470584869385e-01,8.595837652683258057e-02,9.073123335838317871e-02
4.450000000000000178e+00,7.145185023546218872e-02,2.637729644775390625e-01,8.606880158185958862e-02,9.084786474704742432e-02
4.459999999999999964e+00,7.134213298559188843e-02,2.636605501174926758e-01,8.617892861366271973e-02,9.096437692642211914e-02
4.469999999999999751e+00,7.123255729675292969e-02,2.635481655597686768e-01,8.628877252340316772e-02,9.108050167560577393e-02
4.480000000000000426e+00,7.112339884042739868e-02,2.634362578392028809e-01,8.639851212501525879e-02,9.119650721549987793e-02
4.490000000000000213e+00,7.101415842771530151e-02,2.633245587348937988e-01,8.650802075862884521e-02,9.131240844726562500e-02
4.500000000000000000e+00,7.090515643358230591e-02,2.632128894329071045e-01,8.661717921495437622e-02,9.142789244651794434e-02
4.509999999999999787e+00,7.079647481441497803e-02,2.631017565727233887e-01,8.672615140676498413e-02,9.154324233531951904e-02
4.520000000000000462e+00,7.068768888711929321e-02,2.629904747009277344e-01,8.683497458696365356e-02,9.165818989276885986e-02
4.530000000000000249e+00,7.057914137840270996e-02,2.628797888755798340e-01,8.694350719451904297e-02,9.177310764789581299e-02
4.540000000000000036e+00,7.047080993652343750e-02,2.627690136432647705e-01,8.705205470323562622e-02,9.188777208328247070e-02
4.549999999999999822e+00,7.036259025335311890e-02,2.626586556434631348e-01,8.716008812189102173e-02,9.200219810009002686e-02
4.560000000000000497e+00,7.025460898876190186e-02,2.625486850738525391e-01,8.726806193590164185e-02,9.211643040180206299e-02
4.570000000000000284e+00,7.014680653810501099e-02,2.624384760856628418e-01,8.737561851739883423e-02,9.223024547100067139e-02
4.580000000000000071e+00,7.003891468048095703e-02,2.623287439346313477e-01,8.748316764831542969e-02,9.234401583671569824e-02
4.589999999999999858e+00,6.993159651756286621e-02,2.622194588184356689e-01,8.759031444787979126e-02,9.245754778385162354e-02
4.600000000000000533e+00,6.982433050870895386e-02,2.621102929115295410e-01,8.769748359918594360e-02,9.257093071937561035e-02
4.610000000000000320e+00,6.971681863069534302e-02,2.620009779930114746e-01,8.780426532030105591e-02,9.268382191658020020e-02
4.620000000000000107e+00,6.960999220609664917e-02,2.618923485279083252e-01,8.791089802980422974e-02,9.279672801494598389e-02
