tau,Phenol_65 PINN,cb,Phenyl Acetate_65 PINN,cd
3.760000000000000231e+00,1.094896122813224792e-01,3.045124113559722900e-01,4.644074663519859314e-02,5.269790813326835632e-02
3.770000000000000018e+00,1.093915700912475586e-01,3.044184744358062744e-01,4.654518514871597290e-02,5.281842127442359924e-02
3.780000000000000249e+00,1.092937365174293518e-01,3.043246865272521973e-01,4.664970189332962036e-02,5.293851718306541443e-02
3.790000000000000036e+00,1.091957911849021912e-01,3.042310178279876709e-01,4.675420001149177551e-02,5.305855348706245422e-02
3.800000000000000266e+00,1.090982258319854736e-01,3.041375577449798584e-01,4.685842245817184448e-02,5.317832902073860168e-02
3.810000000000000053e+00,1.090003401041030884e-01,3.040437102317810059e-01,4.696266725659370422e-02,5.329779908061027527e-02
3.820000000000000284e+00,1.089027225971221924e-01,3.039502501487731934e-01,4.706671088933944702e-02,5.341709032654762268e-02
3.830000000000000071e+00,1.088051795959472656e-01,3.038569390773773193e-01,4.717062786221504211e-02,5.353628471493721008e-02
3.839999999999999858e+00,1.087075620889663696e-01,3.037635385990142822e-01,4.727444052696228027e-02,5.365518108010292053e-02
3.850000000000000089e+00,1.086101531982421875e-01,3.036703765392303467e-01,4.737835377454757690e-02,5.377372726798057556e-02
3.859999999999999876e+00,1.085127964615821838e-01,3.035770952701568604e-01,4.748196527361869812e-02,5.389222875237464905e-02
3.870000000000000107e+00,1.084153577685356140e-01,3.034837543964385986e-01,4.758530482649803162e-02,5.401035770773887634e-02
3.879999999999999893e+00,1.083181798458099365e-01,3.033909499645233154e-01,4.768882691860198975e-02,5.412838980555534363e-02
3.890000000000000124e+00,1.082209050655364990e-01,3.032976984977722168e-01,4.779208078980445862e-02,5.424606427550315857e-02
3.899999999999999911e+00,1.081238240003585815e-01,3.032048046588897705e-01,4.789534583687782288e-02,5.436361953616142273e-02
3.910000000000000142e+00,1.080267354846000671e-01,3.031120002269744873e-01,4.799853265285491943e-02,5.448095127940177917e-02
3.919999999999999929e+00,1.079296767711639404e-01,3.030190765857696533e-01,4.810141772031784058e-02,5.459794029593467712e-02
3.930000000000000160e+00,1.078324764966964722e-01,3.029260933399200439e-01,4.820437356829643250e-02,5.471478030085563660e-02
3.939999999999999947e+00,1.077356040477752686e-01,3.028332889080047607e-01,4.830721765756607056e-02,5.483139678835868835e-02
3.950000000000000178e+00,1.076387912034988403e-01,3.027407526969909668e-01,4.840967059135437012e-02,5.494773760437965393e-02
3.959999999999999964e+00,1.075420156121253967e-01,3.026481866836547852e-01,4.851234331727027893e-02,5.506389215588569641e-02
3.970000000000000195e+00,1.074453219771385193e-01,3.025555610656738281e-01,4.861486703157424927e-02,5.517979338765144348e-02
3.979999999999999982e+00,1.073486804962158203e-01,3.024630844593048096e-01,4.871712252497673035e-02,5.529550090432167053e-02
3.990000000000000213e+00,1.072519645094871521e-01,3.023705482482910156e-01,4.881951957941055298e-02,5.541099235415458679e-02
4.000000000000000000e+00,1.071553975343704224e-01,3.022782802581787109e-01,4.892163351178169250e-02,5.552629753947257996e-02
4.009999999999999787e+00,1.070588529109954834e-01,3.021858632564544678e-01,4.902372136712074280e-02,5.564127489924430847e-02
4.020000000000000462e+00,1.069623827934265137e-01,3.020935356616973877e-01,4.912566021084785461e-02,5.575599893927574158e-02
4.030000000000000249e+00,1.068660840392112732e-01,3.020013868808746338e-01,4.922746866941452026e-02,5.587058141827583313e-02
4.040000000000000036e+00,1.067696288228034973e-01,3.019089996814727783e-01,4.932921752333641052e-02,5.598483607172966003e-02
4.049999999999999822e+00,1.066734194755554199e-01,3.018171489238739014e-01,4.943089932203292847e-02,5.609898641705513000e-02
4.060000000000000497e+00,1.065771430730819702e-01,3.017250001430511475e-01,4.953257739543914795e-02,5.621272698044776917e-02
4.070000000000000284e+00,1.064809560775756836e-01,3.016328215599060059e-01,4.963397234678268433e-02,5.632634833455085754e-02
4.080000000000000071e+00,1.063849255442619324e-01,3.015408813953399658e-01,4.973530396819114685e-02,5.643978342413902283e-02
4.089999999999999858e+00,1.062888130545616150e-01,3.014489710330963135e-01,4.983668774366378784e-02,5.655286088585853577e-02
4.099999999999999645e+00,1.061926633119583130e-01,3.013569414615631104e-01,4.993772506713867188e-02,5.666582658886909485e-02
4.110000000000000320e+00,1.060970127582550049e-01,3.012652695178985596e-01,5.003884062170982361e-02,5.677856877446174622e-02
4.120000000000000107e+00,1.060010045766830444e-01,3.011734187602996826e-01,5.013979226350784302e-02,5.689098313450813293e-02
4.129999999999999893e+00,1.059050932526588440e-01,3.010816872119903564e-01,5.024066567420959473e-02,5.700320377945899963e-02
4.139999999999999680e+00,1.058093607425689697e-01,3.009900450706481934e-01,5.034147948026657104e-02,5.711515620350837708e-02
4.150000000000000355e+00,1.057136356830596924e-01,3.008983731269836426e-01,5.044212564826011658e-02,5.722698941826820374e-02
4.160000000000000142e+00,1.056179925799369812e-01,3.008066713809967041e-01,5.054262280464172363e-02,5.733853206038475037e-02
4.169999999999999929e+00,1.055224835872650146e-01,3.007152080535888672e-01,5.064315348863601685e-02,5.744986608624458313e-02
4.179999999999999716e+00,1.054266542196273804e-01,3.006236553192138672e-01,5.074365064501762390e-02,5.756090953946113586e-02
4.190000000000000391e+00,1.053311973810195923e-01,3.005320727825164795e-01,5.084387585520744324e-02,5.767168477177619934e-02
4.200000000000000178e+00,1.052358672022819519e-01,3.004407286643981934e-01,5.094410479068756104e-02,5.778237804770469666e-02
4.209999999999999964e+00,1.051404476165771484e-01,3.003493249416351318e-01,5.104428157210350037e-02,5.789274349808692932e-02
4.219999999999999751e+00,1.050450429320335388e-01,3.002580404281616211e-01,5.114415287971496582e-02,5.800288543105125427e-02
4.230000000000000426e+00,1.049497872591018677e-01,3.001667559146881104e-01,5.124415457248687744e-02,5.811275169253349304e-02
4.240000000000000213e+00,1.048546135425567627e-01,3.000755012035369873e-01,5.134395137429237366e-02,5.822243168950080872e-02
4.250000000000000000e+00,1.047593653202056885e-01,2.999841868877410889e-01,5.144361034035682678e-02,5.833191052079200745e-02
4.259999999999999787e+00,1.046643108129501343e-01,2.998931109905242920e-01,5.154319107532501221e-02,5.844118818640708923e-02
4.270000000000000462e+00,1.045692563056945801e-01,2.998020052909851074e-01,5.164282396435737610e-02,5.855016782879829407e-02
4.280000000000000249e+00,1.044741570949554443e-01,2.997106313705444336e-01,5.174230039119720459e-02,5.865889415144920349e-02
4.290000000000000036e+00,1.043792739510536194e-01,2.996197938919067383e-01,5.184155702590942383e-02,5.876742675900459290e-02
4.299999999999999822e+00,1.042843833565711975e-01,2.995288670063018799e-01,5.194081366062164307e-02,5.887581035494804382e-02
4.310000000000000497e+00,1.041893884539604187e-01,2.994379103183746338e-01,5.204004794359207153e-02,5.898372456431388855e-02
4.320000000000000284e+00,1.040946170687675476e-01,2.993467450141906738e-01,5.213900655508041382e-02,5.909155681729316711e-02
4.330000000000000071e+00,1.039998680353164673e-01,2.992557883262634277e-01,5.223793908953666687e-02,5.919919535517692566e-02
4.339999999999999858e+00,1.039053201675415039e-01,2.991652488708496094e-01,5.233683437108993530e-02,5.930662527680397034e-02
4.350000000000000533e+00,1.038105711340904236e-01,2.990742921829223633e-01,5.243555828928947449e-02,5.941370502114295959e-02
4.360000000000000320e+00,1.037161052227020264e-01,2.989835143089294434e-01,5.253430455923080444e-02,5.952064320445060730e-02
4.370000000000000107e+00,1.036215350031852722e-01,2.988929450511932373e-01,5.263312906026840210e-02,5.962726101279258728e-02
4.379999999999999893e+00,1.035270541906356812e-01,2.988022267818450928e-01,5.273149535059928894e-02,5.973384156823158264e-02
4.389999999999999680e+00,1.034325659275054932e-01,2.987113893032073975e-01,5.282997712492942810e-02,5.983993038535118103e-02
4.400000000000000355e+00,1.033382490277290344e-01,2.986209392547607422e-01,5.292827263474464417e-02,5.994600430130958557e-02
4.410000000000000142e+00,1.032438650727272034e-01,2.985301315784454346e-01,5.302650108933448792e-02,6.005166098475456238e-02
4.419999999999999929e+00,1.031496524810791016e-01,2.984396517276763916e-01,5.312462151050567627e-02,6.015729531645774841e-02
4.429999999999999716e+00,1.030555218458175659e-01,2.983492314815521240e-01,5.322260037064552307e-02,6.026258692145347595e-02
4.440000000000000391e+00,1.029612794518470764e-01,2.982586622238159180e-01,5.332059040665626526e-02,6.036764010787010193e-02
4.450000000000000178e+00,1.028672754764556885e-01,2.981683909893035889e-01,5.341843888163566589e-02,6.047249212861061096e-02
4.459999999999999964e+00,1.027732715010643005e-01,2.980779111385345459e-01,5.351625755429267883e-02,6.057709828019142151e-02
4.469999999999999751e+00,1.026792749762535095e-01,2.979875504970550537e-01,5.361383780837059021e-02,6.068142130970954895e-02
4.480000000000000426e+00,1.025852113962173462e-01,2.978972494602203369e-01,5.371152982115745544e-02,6.078563258051872253e-02
4.490000000000000213e+00,1.024913936853408813e-01,2.978070378303527832e-01,5.380906164646148682e-02,6.088954582810401917e-02
4.500000000000000000e+00,1.023975610733032227e-01,2.977166473865509033e-01,5.390641465783119202e-02,6.099329516291618347e-02
4.509999999999999787e+00,1.023037657141685486e-01,2.976264953613281250e-01,5.400375649333000183e-02,6.109672412276268005e-02
4.520000000000000462e+00,1.022101417183876038e-01,2.975363135337829590e-01,5.410091206431388855e-02,6.120007857680320740e-02
4.530000000000000249e+00,1.021165251731872559e-01,2.974463403224945068e-01,5.419792234897613525e-02,6.130314990878105164e-02
4.540000000000000036e+00,1.020226851105690002e-01,2.973561584949493408e-01,5.429510772228240967e-02,6.140587106347084045e-02
4.549999999999999822e+00,1.019292175769805908e-01,2.972661256790161133e-01,5.439206585288047791e-02,6.150847300887107849e-02
4.560000000000000497e+00,1.018359512090682983e-01,2.971762120723724365e-01,5.448887497186660767e-02,6.161089614033699036e-02
4.570000000000000284e+00,1.017424017190933228e-01,2.970862984657287598e-01,5.458563193678855896e-02,6.171296164393424988e-02
4.580000000000000071e+00,1.016489565372467041e-01,2.969961464405059814e-01,5.468234419822692871e-02,6.181480363011360168e-02
4.589999999999999858e+00,1.015556156635284424e-01,2.969062924385070801e-01,5.477886646986007690e-02,6.191652640700340271e-02
4.600000000000000533e+00,1.014623865485191345e-01,2.968164384365081787e-01,5.487543344497680664e-02,6.201793625950813293e-02
4.610000000000000320e+00,1.013690009713172913e-01,2.967265248298645020e-01,5.497179925441741943e-02,6.211912259459495544e-02
4.620000000000000107e+00,1.012758538126945496e-01,2.966367602348327637e-01,5.506822094321250916e-02,6.222015246748924255e-02
4.629999999999999893e+00,1.011827290058135986e-01,2.965470254421234131e-01,5.516438558697700500e-02,6.232095882296562195e-02
4.639999999999999680e+00,1.010897606611251831e-01,2.964573800563812256e-01,5.526044219732284546e-02,6.242156401276588440e-02
4.650000000000000355e+00,1.009966656565666199e-01,2.963675260543823242e-01,5.535662919282913208e-02,6.252180039882659912e-02
4.660000000000000142e+00,1.009037867188453674e-01,2.962780594825744629e-01,5.545249208807945251e-02,6.262195110321044922e-02
4.669999999999999929e+00,1.008107960224151611e-01,2.961883246898651123e-01,5.554836988449096680e-02,6.272180378437042236e-02
4.679999999999999716e+00,1.007181107997894287e-01,2.960987985134124756e-01,5.564409121870994568e-02,6.282150745391845703e-02
4.690000000000000391e+00,1.006252318620681763e-01,2.960092425346374512e-01,5.573986470699310303e-02,6.292085349559783936e-02
4.700000000000000178e+00,1.005323976278305054e-01,2.959196865558624268e-01,5.583545193076133728e-02,6.302006542682647705e-02
4.709999999999999964e+00,1.004397869110107422e-01,2.958302795886993408e-01,5.593091249465942383e-02,6.311908364295959473e-02
4.719999999999999751e+00,1.003472283482551575e-01,2.957409024238586426e-01,5.602632835507392883e-02,6.321790814399719238e-02
4.730000000000000426e+00,1.002544984221458435e-01,2.956514060497283936e-01,5.612155050039291382e-02,6.331641972064971924e-02
4.740000000000000213e+00,1.001620367169380188e-01,2.955620288848876953e-01,5.621691048145294189e-02,6.341476738452911377e-02
4.750000000000000000e+00,1.000695377588272095e-01,2.954727411270141602e-01,5.631198361515998840e-02,6.351287662982940674e-02
4.759999999999999787e+00,9.997729957103729248e-02,2.953835427761077881e-01,5.640700086951255798e-02,6.361085176467895508e-02
4.770000000000000462e+00,9.988496452569961548e-02,2.952944040298461914e-01,5.650198087096214294e-02,6.370848417282104492e-02
4.780000000000000249e+00,9.979256987571716309e-02,2.952050864696502686e-01,5.659681558609008789e-02,6.380590796470642090e-02
4.790000000000000036e+00,9.970033168792724609e-02,2.951158583164215088e-01,5.669167265295982361e-02,6.390313804149627686e-02
4.799999999999999822e+00,9.960807859897613525e-02,2.950266897678375244e-01,5.678629875183105469e-02,6.400017440319061279e-02
4.810000000000000497e+00,9.951592981815338135e-02,2.949375212192535400e-01,5.688096210360527039e-02,6.409686803817749023e-02
4.820000000000000284e+00,9.942387044429779053e-02,2.948485910892486572e-01,5.697549507021903992e-02,6.419356167316436768e-02
4.830000000000000071e+00,9.933191537857055664e-02,2.947597205638885498e-01,5.706983432173728943e-02,6.428998708724975586e-02
4.839999999999999858e+00,9.923987090587615967e-02,2.946706712245941162e-01,5.716424062848091125e-02,6.438606977462768555e-02
4.850000000000000533e+00,9.914808720350265503e-02,2.945817708969116211e-01,5.725836753845214844e-02,6.448206305503845215e-02
4.860000000000000320e+00,9.905614703893661499e-02,2.944928705692291260e-01,5.735258385539054871e-02,6.457765400409698486e-02
4.870000000000000107e+00,9.896434843540191650e-02,2.944039404392242432e-01,5.744659155607223511e-02,6.467321515083312988e-02
4.879999999999999893e+00,9.887274354696273804e-02,2.943151891231536865e-01,5.754049494862556458e-02,6.476861238479614258e-02
4.889999999999999680e+00,9.878097474575042725e-02,2.942263484001159668e-01,5.763445794582366943e-02,6.486356258392333984e-02
4.900000000000000355e+00,9.868940711021423340e-02,2.941376864910125732e-01,5.772816017270088196e-02,6.495854258537292480e-02
4.910000000000000142e+00,9.859780967235565186e-02,2.940488755702972412e-01,5.782175064086914062e-02,6.505309045314788818e-02
4.919999999999999929e+00,9.850630164146423340e-02,2.939603030681610107e-01,5.791545659303665161e-02,6.514751911163330078e-02
4.929999999999999716e+00,9.841486066579818726e-02,2.938716709613800049e-01,5.800899118185043335e-02,6.524179875850677490e-02
4.940000000000000391e+00,9.832344204187393188e-02,2.937830388545989990e-01,5.810235068202018738e-02,6.533576548099517822e-02
4.950000000000000178e+00,9.823215007781982422e-02,2.936944961547851562e-01,5.819572880864143372e-02,6.542949378490447998e-02
4.959999999999999964e+00,9.814082831144332886e-02,2.936060428619384766e-01,5.828892067074775696e-02,6.552308797836303711e-02
4.969999999999999751e+00,9.804969280958175659e-02,2.935175895690917969e-01,5.838196352124214172e-02,6.561653316020965576e-02
4.980000000000000426e+00,9.795831888914108276e-02,2.934291362762451172e-01,5.847521126270294189e-02,6.570963561534881592e-02
4.990000000000000213e+00,9.786726534366607666e-02,2.933408021926879883e-01,5.856819450855255127e-02,6.580251455307006836e-02
5.000000000000000000e+00,9.777612984180450439e-02,2.932524383068084717e-01,5.866106599569320679e-02,6.589531898498535156e-02
5.009999999999999787e+00,9.768530726432800293e-02,2.931641638278961182e-01,5.875356495380401611e-02,6.598791480064392090e-02
5.020000000000000462e+00,9.759426116943359375e-02,2.930757403373718262e-01,5.884636566042900085e-02,6.608016788959503174e-02
5.030000000000000249e+00,9.750340878963470459e-02,2.929876744747161865e-01,5.893891677260398865e-02,6.617233157157897949e-02
5.040000000000000036e+00,9.741257131099700928e-02,2.928994894027709961e-01,5.903151631355285645e-02,6.626421213150024414e-02
5.049999999999999822e+00,9.732183814048767090e-02,2.928113341331481934e-01,5.912385880947113037e-02,6.635585427284240723e-02
5.060000000000000497e+00,9.723114222288131714e-02,2.927232980728149414e-01,5.921619012951850891e-02,6.644743680953979492e-02
5.070000000000000284e+00,9.714040160179138184e-02,2.926351428031921387e-01,5.930837243795394897e-02,6.653863191604614258e-02
5.080000000000000071e+00,9.704981744289398193e-02,2.925472855567932129e-01,5.940053984522819519e-02,6.662973761558532715e-02
5.089999999999999858e+00,9.695936739444732666e-02,2.924592494964599609e-01,5.949244275689125061e-02,6.672063469886779785e-02
5.100000000000000533e+00,9.686877578496932983e-02,2.923713028430938721e-01,5.958453565835952759e-02,6.681129336357116699e-02
5.110000000000000320e+00,9.677832573652267456e-02,2.922833859920501709e-01,5.967645719647407532e-02,6.690172851085662842e-02
5.120000000000000107e+00,9.668800979852676392e-02,2.921955585479736328e-01,5.976817756891250610e-02,6.699196994304656982e-02
5.129999999999999893e+00,9.659768640995025635e-02,2.921076416969299316e-01,5.985973030328750610e-02,6.708203256130218506e-02
5.139999999999999680e+00,9.650748223066329956e-02,2.920200228691101074e-01,5.995135009288787842e-02,6.717184185981750488e-02
5.150000000000000355e+00,9.641709923744201660e-02,2.919320762157440186e-01,6.004291027784347534e-02,6.726144254207611084e-02
5.160000000000000142e+00,9.632703661918640137e-02,2.918445467948913574e-01,6.013429537415504456e-02,6.735090911388397217e-02
5.169999999999999929e+00,9.623695164918899536e-02,2.917568087577819824e-01,6.022552400827407837e-02,6.744012236595153809e-02
5.179999999999999716e+00,9.614701569080352783e-02,2.916694283485412598e-01,6.031677871942520142e-02,6.752920150756835938e-02
5.190000000000000391e+00,9.605702757835388184e-02,2.915817797183990479e-01,6.040780618786811829e-02,6.761795282363891602e-02
5.200000000000000178e+00,9.596712142229080200e-02,2.914942800998687744e-01,6.049894914031028748e-02,6.770659983158111572e-02
5.209999999999999964e+00,9.587730467319488525e-02,2.914068400859832764e-01,6.058977916836738586e-02,6.779512763023376465e-02
5.219999999999999751e+00,9.578762948513031006e-02,2.913195192813873291e-01,6.068052724003791809e-02,6.788329780101776123e-02
5.230000000000000426e+00,9.569783508777618408e-02,2.912321090698242188e-01,6.077129393815994263e-02,6.797130405902862549e-02
5.240000000000000213e+00,9.560813009738922119e-02,2.911446988582611084e-01,6.086207181215286255e-02,6.805904209613800049e-02
5.250000000000000000e+00,9.551848471164703369e-02,2.910574972629547119e-01,6.095259636640548706e-02,6.814669072628021240e-02
5.259999999999999787e+00,9.542902559041976929e-02,2.909703552722930908e-01,6.104304268956184387e-02,6.823417544364929199e-02
5.270000000000000462e+00,9.533943235874176025e-02,2.908831536769866943e-01,6.113349646329879761e-02,6.832139194011688232e-02
5.280000000000000249e+00,9.525011479854583740e-02,2.907960414886474609e-01,6.122370436787605286e-02,6.840835511684417725e-02
5.290000000000000036e+00,9.516077488660812378e-02,2.907088398933410645e-01,6.131380051374435425e-02,6.849522888660430908e-02
5.299999999999999822e+00,9.507139027118682861e-02,2.906219065189361572e-01,6.140394881367683411e-02,6.858189404010772705e-02
5.310000000000000497e+00,9.498210996389389038e-02,2.905347645282745361e-01,6.149391084909439087e-02,6.866835057735443115e-02
5.320000000000000284e+00,9.489300101995468140e-02,2.904479801654815674e-01,6.158383935689926147e-02,6.875455379486083984e-02
5.330000000000000071e+00,9.480368345975875854e-02,2.903609275817871094e-01,6.167364120483398438e-02,6.884054839611053467e-02
5.339999999999999858e+00,9.471474587917327881e-02,2.902741134166717529e-01,6.176330894231796265e-02,6.892649829387664795e-02
5.350000000000000533e+00,9.462561458349227905e-02,2.901873290538787842e-01,6.185301765799522400e-02,6.901215016841888428e-02
5.360000000000000320e+00,9.453678131103515625e-02,2.901005148887634277e-01,6.194260716438293457e-02,6.909748911857604980e-02
5.370000000000000107e+00,9.444785863161087036e-02,2.900138795375823975e-01,6.203192472457885742e-02,6.918288767337799072e-02
5.379999999999999893e+00,9.435895085334777832e-02,2.899271547794342041e-01,6.212126836180686951e-02,6.926791369915008545e-02
5.389999999999999680e+00,9.427022933959960938e-02,2.898404598236083984e-01,6.221057474613189697e-02,6.935274600982666016e-02
5.400000000000000355e+00,9.418158233165740967e-02,2.897539138793945312e-01,6.229962781071662903e-02,6.943750381469726562e-02
5.410000000000000142e+00,9.409289807081222534e-02,2.896672785282135010e-01,6.238859891891479492e-02,6.952202320098876953e-02
5.419999999999999929e+00,9.400432556867599487e-02,2.895810008049011230e-01,6.247773021459579468e-02,6.960633397102355957e-02
5.429999999999999716e+00,9.391585737466812134e-02,2.894945740699768066e-01,6.256644427776336670e-02,6.969045102596282959e-02
5.440000000000000391e+00,9.382731467485427856e-02,2.894082069396972656e-01,6.265537440776824951e-02,6.977435946464538574e-02
5.450000000000000178e+00,9.373889118432998657e-02,2.893218398094177246e-01,6.274396181106567383e-02,6.985807418823242188e-02
5.459999999999999964e+00,9.365054219961166382e-02,2.892355322837829590e-01,6.283249706029891968e-02,6.994162499904632568e-02
5.469999999999999751e+00,9.356217831373214722e-02,2.891493737697601318e-01,6.292102485895156860e-02,7.002495229244232178e-02
5.480000000000000426e+00,9.347406029701232910e-02,2.890632152557373047e-01,6.300923973321914673e-02,7.010813057422637939e-02
5.490000000000000213e+00,9.338585287332534790e-02,2.889769971370697021e-01,6.309775263071060181e-02,7.019105553627014160e-02
5.500000000000000000e+00,9.329775720834732056e-02,2.888910472393035889e-01,6.318578124046325684e-02,7.027390599250793457e-02
5.509999999999999787e+00,9.320987761020660400e-02,2.888051271438598633e-01,6.327381730079650879e-02,7.035656273365020752e-02
5.520000000000000462e+00,9.312173724174499512e-02,2.887190580368041992e-01,6.336184591054916382e-02,7.043893635272979736e-02
5.530000000000000249e+00,9.303371608257293701e-02,2.886330485343933105e-01,6.344993412494659424e-02,7.052114605903625488e-02
5.540000000000000036e+00,9.294594824314117432e-02,2.885472178459167480e-01,6.353773176670074463e-02,7.060313224792480469e-02
5.549999999999999822e+00,9.285820275545120239e-02,2.884614169597625732e-01,6.362546235322952271e-02,7.068502902984619141e-02
5.560000000000000497e+00,9.277043491601943970e-02,2.883755564689636230e-01,6.371294707059860229e-02,7.076679170131683350e-02
5.570000000000000284e+00,9.268281608819961548e-02,2.882901132106781006e-01,6.380058079957962036e-02,7.084822654724121094e-02
5.580000000000000071e+00,9.259514510631561279e-02,2.882042229175567627e-01,6.388799101114273071e-02,7.092948257923126221e-02
5.589999999999999858e+00,9.250760078430175781e-02,2.881186306476593018e-01,6.397529691457748413e-02,7.101051509380340576e-02
5.600000000000000533e+00,9.242013096809387207e-02,2.880331575870513916e-01,6.406249850988388062e-02,7.109157741069793701e-02
5.610000000000000320e+00,9.233276546001434326e-02,2.879478335380554199e-01,6.414972245693206787e-02,7.117226719856262207e-02
5.620000000000000107e+00,9.224545955657958984e-02,2.878623008728027344e-01,6.423681974411010742e-02,7.125285267829895020e-02
5.629999999999999893e+00,9.215807914733886719e-02,2.877766788005828857e-01,6.432359665632247925e-02,7.133328914642333984e-02
5.639999999999999680e+00,9.207089245319366455e-02,2.876914739608764648e-01,6.441055983304977417e-02,7.141345739364624023e-02
5.650000000000000355e+00,9.198374301195144653e-02,2.876061797142028809e-01,6.449707597494125366e-02,7.149349153041839600e-02
5.660000000000000142e+00,9.189651906490325928e-02,2.875209450721740723e-01,6.458389014005661011e-02,7.157325744628906250e-02
5.669999999999999929e+00,9.180949628353118896e-02,2.874357402324676514e-01,6.467047333717346191e-02,7.165303826332092285e-02
5.679999999999999716e+00,9.172256290912628174e-02,2.873506247997283936e-01,6.475685536861419678e-02,7.173249125480651855e-02
5.690000000000000391e+00,9.163562208414077759e-02,2.872657477855682373e-01,6.484333425760269165e-02,7.181179523468017578e-02
5.700000000000000178e+00,9.154876321554183960e-02,2.871805727481842041e-01,6.492955237627029419e-02,7.189089059829711914e-02
5.709999999999999964e+00,9.146201610565185547e-02,2.870956361293792725e-01,6.501562893390655518e-02,7.196991145610809326e-02
5.719999999999999751e+00,9.137532860040664673e-02,2.870107591152191162e-01,6.510169804096221924e-02,7.204860448837280273e-02
5.730000000000000426e+00,9.128859639167785645e-02,2.869259119033813477e-01,6.518767029047012329e-02,7.212720811367034912e-02
5.740000000000000213e+00,9.120203554630279541e-02,2.868413031101226807e-01,6.527354568243026733e-02,7.220564782619476318e-02
5.750000000000000000e+00,9.111548215150833130e-02,2.867564857006072998e-01,6.535926461219787598e-02,7.228395342826843262e-02
5.759999999999999787e+00,9.102901816368103027e-02,2.866717576980590820e-01,6.544487923383712769e-02,7.236205041408538818e-02
5.770000000000000462e+00,9.094257652759552002e-02,2.865870594978332520e-01,6.553038209676742554e-02,7.243993878364562988e-02
5.780000000000000249e+00,9.085625410079956055e-02,2.865025997161865234e-01,6.561604142189025879e-02,7.251758873462677002e-02
5.790000000000000036e+00,9.077002853155136108e-02,2.864181399345397949e-01,6.570131331682205200e-02,7.259517908096313477e-02
5.799999999999999822e+00,9.068369865417480469e-02,2.863335907459259033e-01,6.578661501407623291e-02,7.267253100872039795e-02
5.810000000000000497e+00,9.059762209653854370e-02,2.862494289875030518e-01,6.587181985378265381e-02,7.274971902370452881e-02
5.820000000000000284e+00,9.051153063774108887e-02,2.861649990081787109e-01,6.595692783594131470e-02,7.282674312591552734e-02
5.830000000000000071e+00,9.042534977197647095e-02,2.860805094242095947e-01,6.604192405939102173e-02,7.290355861186981201e-02
5.839999999999999858e+00,9.033951908349990845e-02,2.859965562820434570e-01,6.612666696310043335e-02,7.298028469085693359e-02
5.850000000000000533e+00,9.025364369153976440e-02,2.859123945236206055e-01,6.621160358190536499e-02,7.305671274662017822e-02
5.860000000000000320e+00,9.016767889261245728e-02,2.858280837535858154e-01,6.629621982574462891e-02,7.313306629657745361e-02
5.870000000000000107e+00,9.008200466632843018e-02,2.857442498207092285e-01,6.638082861900329590e-02,7.320930063724517822e-02
5.879999999999999893e+00,8.999627083539962769e-02,2.856602966785430908e-01,6.646525114774703979e-02,7.328523695468902588e-02
5.889999999999999680e+00,8.991076052188873291e-02,2.855763733386993408e-01,6.654957681894302368e-02,7.336117327213287354e-02
5.900000000000000355e+00,8.982496708631515503e-02,2.854923605918884277e-01,6.663409620523452759e-02,7.343669235706329346e-02
5.910000000000000142e+00,8.973956108093261719e-02,2.854087650775909424e-01,6.671811640262603760e-02,7.351225614547729492e-02
5.919999999999999929e+00,8.965417742729187012e-02,2.853250205516815186e-01,6.680212914943695068e-02,7.358762621879577637e-02
5.929999999999999716e+00,8.956884592771530151e-02,2.852414846420288086e-01,6.688614189624786377e-02,7.366275787353515625e-02
5.940000000000000391e+00,8.948351442813873291e-02,2.851577997207641602e-01,6.696998327970504761e-02,7.373780012130737305e-02
5.950000000000000178e+00,8.939829468727111816e-02,2.850742936134338379e-01,6.705376505851745605e-02,7.381255924701690674e-02
5.959999999999999964e+00,8.931306749582290649e-02,2.849907577037811279e-01,6.713753938674926758e-02,7.388713955879211426e-02
5.969999999999999751e+00,8.922792971134185791e-02,2.849073708057403564e-01,6.722121685743331909e-02,7.396169006824493408e-02
5.980000000000000426e+00,8.914284408092498779e-02,2.848239541053771973e-01,6.730463355779647827e-02,7.403597235679626465e-02
5.990000000000000213e+00,8.905783295631408691e-02,2.847405970096588135e-01,6.738804280757904053e-02,7.411012053489685059e-02
6.000000000000000000e+00,8.897311240434646606e-02,2.846575081348419189e-01,6.747123599052429199e-02,7.418408989906311035e-02
6.009999999999999787e+00,8.888813108205795288e-02,2.845743000507354736e-01,6.755440682172775269e-02,7.425785064697265625e-02
6.020000000000000462e+00,8.880323171615600586e-02,2.844909727573394775e-01,6.763754040002822876e-02,7.433149218559265137e-02
6.030000000000000249e+00,8.871860057115554810e-02,2.844080924987792969e-01,6.772053986787796021e-02,7.440510392189025879e-02
6.040000000000000036e+00,8.863401412963867188e-02,2.843251824378967285e-01,6.780332326889038086e-02,7.447841763496398926e-02
6.049999999999999822e+00,8.854939788579940796e-02,2.842421531677246094e-01,6.788615882396697998e-02,7.455156743526458740e-02
6.060000000000000497e+00,8.846482634544372559e-02,2.841593325138092041e-01,6.796886026859283447e-02,7.462456822395324707e-02
6.070000000000000284e+00,8.838039636611938477e-02,2.840766310691833496e-01,6.805136799812316895e-02,7.469744980335235596e-02
