tau,Phenol_65 PINN,cb,Phenyl Acetate_65 PINN,cd
3.709999999999999964e+00,1.091558039188385010e-01,3.053212463855743408e-01,4.553518071770668030e-02,4.987998306751251221e-02
3.720000000000000195e+00,1.090413630008697510e-01,3.052172660827636719e-01,4.559078812599182129e-02,4.988145828247070312e-02
3.729999999999999982e+00,1.090427637100219727e-01,3.051930069923400879e-01,4.553512856364250183e-02,5.006505548954010010e-02
3.740000000000000213e+00,1.090772449970245361e-01,3.048659265041351318e-01,4.581170529127120972e-02,5.023999512195587158e-02
3.750000000000000000e+00,1.088635325431823730e-01,3.050197064876556396e-01,4.561847820878028870e-02,5.021522939205169678e-02
3.760000000000000231e+00,1.085779964923858643e-01,3.045029640197753906e-01,4.586091637611389160e-02,5.037897825241088867e-02
3.770000000000000018e+00,1.086587905883789062e-01,3.048648238182067871e-01,4.597324877977371216e-02,5.047251284122467041e-02
3.780000000000000249e+00,1.084646880626678467e-01,3.040496110916137695e-01,4.608758166432380676e-02,5.049261450767517090e-02
3.790000000000000036e+00,1.082181632518768311e-01,3.043706715106964111e-01,4.636033624410629272e-02,5.045801401138305664e-02
3.800000000000000266e+00,1.083149909973144531e-01,3.042625188827514648e-01,4.622745886445045471e-02,5.072632431983947754e-02
3.810000000000000053e+00,1.082585453987121582e-01,3.041214942932128906e-01,4.661073908209800720e-02,5.089700222015380859e-02
3.820000000000000284e+00,1.081357896327972412e-01,3.041237294673919678e-01,4.670275375247001648e-02,5.087503790855407715e-02
3.830000000000000071e+00,1.080928146839141846e-01,3.038502037525177002e-01,4.655092954635620117e-02,5.115084350109100342e-02
3.839999999999999858e+00,1.078020334243774414e-01,3.035874366760253906e-01,4.674700647592544556e-02,5.098207294940948486e-02
3.850000000000000089e+00,1.078418195247650146e-01,3.037891983985900879e-01,4.670227691531181335e-02,5.125880241394042969e-02
3.859999999999999876e+00,1.077203452587127686e-01,3.035453855991363525e-01,4.722259566187858582e-02,5.118888616561889648e-02
3.870000000000000107e+00,1.079435050487518311e-01,3.037088215351104736e-01,4.701442644000053406e-02,5.154399573802947998e-02
3.879999999999999893e+00,1.072929203510284424e-01,3.033721148967742920e-01,4.718644171953201294e-02,5.133442580699920654e-02
3.890000000000000124e+00,1.073668301105499268e-01,3.032643198966979980e-01,4.749136790633201599e-02,5.143956840038299561e-02
3.899999999999999911e+00,1.072541773319244385e-01,3.031326234340667725e-01,4.728516191244125366e-02,5.174428224563598633e-02
3.910000000000000142e+00,1.074609756469726562e-01,3.031762838363647461e-01,4.768725112080574036e-02,5.190406739711761475e-02
3.919999999999999929e+00,1.071922481060028076e-01,3.029961585998535156e-01,4.768647253513336182e-02,5.179192125797271729e-02
3.930000000000000160e+00,1.072246730327606201e-01,3.031904101371765137e-01,4.779969155788421631e-02,5.189894139766693115e-02
3.939999999999999947e+00,1.066182553768157959e-01,3.025397956371307373e-01,4.789516702294349670e-02,5.189979076385498047e-02
3.950000000000000178e+00,1.068640649318695068e-01,3.028798401355743408e-01,4.773097112774848938e-02,5.207274854183197021e-02
3.959999999999999964e+00,1.065803468227386475e-01,3.024255633354187012e-01,4.823104664683341980e-02,5.219396948814392090e-02
3.970000000000000195e+00,1.064296662807464600e-01,3.024641871452331543e-01,4.832147806882858276e-02,5.214931070804595947e-02
3.979999999999999982e+00,1.063801646232604980e-01,3.023948073387145996e-01,4.849261790513992310e-02,5.241492390632629395e-02
3.990000000000000213e+00,1.062670350074768066e-01,3.022263050079345703e-01,4.830747097730636597e-02,5.232119560241699219e-02
4.000000000000000000e+00,1.062296330928802490e-01,3.019703924655914307e-01,4.848929494619369507e-02,5.271051824092864990e-02
4.009999999999999787e+00,1.061329543590545654e-01,3.021475374698638916e-01,4.873705655336380005e-02,5.247110128402709961e-02
4.020000000000000462e+00,1.058374643325805664e-01,3.019834160804748535e-01,4.884798452258110046e-02,5.250792205333709717e-02
4.030000000000000249e+00,1.060695052146911621e-01,3.017815649509429932e-01,4.884137585759162903e-02,5.276995897293090820e-02
4.040000000000000036e+00,1.058890521526336670e-01,3.016662895679473877e-01,4.901755973696708679e-02,5.287855863571166992e-02
4.049999999999999822e+00,1.057731211185455322e-01,3.016508221626281738e-01,4.900913313031196594e-02,5.284832417964935303e-02
4.060000000000000497e+00,1.057405173778533936e-01,3.015319406986236572e-01,4.885469377040863037e-02,5.318465828895568848e-02
4.070000000000000284e+00,1.058088243007659912e-01,3.015024662017822266e-01,4.916653782129287720e-02,5.325785279273986816e-02
4.080000000000000071e+00,1.053923666477203369e-01,3.015500307083129883e-01,4.939628019928932190e-02,5.313256382942199707e-02
4.089999999999999858e+00,1.052609980106353760e-01,3.012213408946990967e-01,4.950061440467834473e-02,5.330286920070648193e-02
4.099999999999999645e+00,1.052942872047424316e-01,3.009569346904754639e-01,4.961735010147094727e-02,5.345939099788665771e-02
4.110000000000000320e+00,1.051335334777832031e-01,3.010171055793762207e-01,4.982084780931472778e-02,5.348595976829528809e-02
4.120000000000000107e+00,1.050584614276885986e-01,3.009476661682128906e-01,4.989359527826309204e-02,5.360899865627288818e-02
4.129999999999999893e+00,1.050049066543579102e-01,3.008354306221008301e-01,4.975453764200210571e-02,5.383324623107910156e-02
4.139999999999999680e+00,1.048448085784912109e-01,3.009799122810363770e-01,5.004259198904037476e-02,5.378018319606781006e-02
4.150000000000000355e+00,1.047813296318054199e-01,3.004502058029174805e-01,5.023244023323059082e-02,5.374331772327423096e-02
4.160000000000000142e+00,1.048248410224914551e-01,3.004098534584045410e-01,4.986843466758728027e-02,5.411322414875030518e-02
4.169999999999999929e+00,1.043729782104492188e-01,3.002493679523468018e-01,5.014896020293235779e-02,5.400364100933074951e-02
4.179999999999999716e+00,1.042536795139312744e-01,3.002893924713134766e-01,5.046781897544860840e-02,5.390462279319763184e-02
4.190000000000000391e+00,1.043404936790466309e-01,3.002529740333557129e-01,5.067037045955657959e-02,5.437129735946655273e-02
4.200000000000000178e+00,1.041994690895080566e-01,2.999413013458251953e-01,5.068203061819076538e-02,5.432765185832977295e-02
4.209999999999999964e+00,1.041637063026428223e-01,2.999740839004516602e-01,5.078871175646781921e-02,5.436868965625762939e-02
4.219999999999999751e+00,1.041741073131561279e-01,2.997951209545135498e-01,5.098983272910118103e-02,5.459024012088775635e-02
4.230000000000000426e+00,1.041194498538970947e-01,2.999271750450134277e-01,5.110786482691764832e-02,5.460534989833831787e-02
4.240000000000000213e+00,1.039305031299591064e-01,2.995923161506652832e-01,5.111839622259140015e-02,5.464544892311096191e-02
4.250000000000000000e+00,1.037625968456268311e-01,2.994899749755859375e-01,5.088671296834945679e-02,5.487348139286041260e-02
4.259999999999999787e+00,1.038873493671417236e-01,2.996697425842285156e-01,5.130487680435180664e-02,5.503916740417480469e-02
4.270000000000000462e+00,1.034727990627288818e-01,2.992382347583770752e-01,5.144339054822921753e-02,5.474683642387390137e-02
4.280000000000000249e+00,1.036309003829956055e-01,2.989644110202789307e-01,5.134933069348335266e-02,5.518406629562377930e-02
4.290000000000000036e+00,1.032046675682067871e-01,2.990623414516448975e-01,5.156228691339492798e-02,5.510452389717102051e-02
4.299999999999999822e+00,1.033156216144561768e-01,2.990030646324157715e-01,5.153038352727890015e-02,5.517978966236114502e-02
4.310000000000000497e+00,1.032949984073638916e-01,2.988991439342498779e-01,5.181467905640602112e-02,5.527991056442260742e-02
4.320000000000000284e+00,1.032890081405639648e-01,2.989288866519927979e-01,5.163936689496040344e-02,5.560541152954101562e-02
4.330000000000000071e+00,1.031630039215087891e-01,2.987747192382812500e-01,5.193766951560974121e-02,5.563390254974365234e-02
4.339999999999999858e+00,1.030717790126800537e-01,2.987572252750396729e-01,5.199135839939117432e-02,5.561396479606628418e-02
4.350000000000000533e+00,1.031010150909423828e-01,2.984910309314727783e-01,5.224261805415153503e-02,5.573146045207977295e-02
4.360000000000000320e+00,1.027283370494842529e-01,2.983397543430328369e-01,5.223152786493301392e-02,5.560143291950225830e-02
4.370000000000000107e+00,1.025458276271820068e-01,2.982691526412963867e-01,5.265639722347259521e-02,5.581605434417724609e-02
4.379999999999999893e+00,1.026057600975036621e-01,2.984317243099212646e-01,5.245433002710342407e-02,5.603052675724029541e-02
4.389999999999999680e+00,1.023828983306884766e-01,2.978451848030090332e-01,5.260522663593292236e-02,5.586346983909606934e-02
4.400000000000000355e+00,1.023732721805572510e-01,2.982404828071594238e-01,5.318938940763473511e-02,5.591483414173126221e-02
4.410000000000000142e+00,1.021677553653717041e-01,2.978592813014984131e-01,5.274984613060951233e-02,5.615413188934326172e-02
4.419999999999999929e+00,1.019618213176727295e-01,2.976773381233215332e-01,5.319917947053909302e-02,5.604653060436248779e-02
4.429999999999999716e+00,1.021165847778320312e-01,2.977458238601684570e-01,5.333739146590232849e-02,5.629506707191467285e-02
4.440000000000000391e+00,1.020373106002807617e-01,2.975810468196868896e-01,5.314229428768157959e-02,5.645519495010375977e-02
4.450000000000000178e+00,1.018873751163482666e-01,2.974528074264526367e-01,5.319929122924804688e-02,5.640937387943267822e-02
4.459999999999999964e+00,1.018437445163726807e-01,2.976191937923431396e-01,5.358586460351943970e-02,5.643756687641143799e-02
4.469999999999999751e+00,1.018019616603851318e-01,2.972787022590637207e-01,5.329014733433723450e-02,5.668035149574279785e-02
4.480000000000000426e+00,1.015445291996002197e-01,2.973348498344421387e-01,5.359689891338348389e-02,5.673228204250335693e-02
4.490000000000000213e+00,1.013931632041931152e-01,2.969531416893005371e-01,5.371735617518424988e-02,5.656933784484863281e-02
4.500000000000000000e+00,1.014503240585327148e-01,2.970797419548034668e-01,5.377506837248802185e-02,5.682620406150817871e-02
4.509999999999999787e+00,1.013801991939544678e-01,2.970503568649291992e-01,5.391647294163703918e-02,5.683462321758270264e-02
4.520000000000000462e+00,1.013605892658233643e-01,2.969101965427398682e-01,5.360102280974388123e-02,5.714006721973419189e-02
4.530000000000000249e+00,1.011115014553070068e-01,2.967736124992370605e-01,5.397934839129447937e-02,5.726721882820129395e-02
4.540000000000000036e+00,1.010164916515350342e-01,2.965927422046661377e-01,5.424285307526588440e-02,5.710905790328979492e-02
4.549999999999999822e+00,1.008340120315551758e-01,2.964563667774200439e-01,5.441788956522941589e-02,5.708767473697662354e-02
4.560000000000000497e+00,1.007857024669647217e-01,2.962779998779296875e-01,5.429258197546005249e-02,5.740091204643249512e-02
4.570000000000000284e+00,1.007905602455139160e-01,2.964453399181365967e-01,5.456929281353950500e-02,5.751521885395050049e-02
4.580000000000000071e+00,1.008533537387847900e-01,2.963222265243530273e-01,5.443834140896797180e-02,5.773428082466125488e-02
4.589999999999999858e+00,1.004085242748260498e-01,2.958875000476837158e-01,5.457920208573341370e-02,5.756895244121551514e-02
4.600000000000000533e+00,1.007595956325531006e-01,2.961784899234771729e-01,5.474834889173507690e-02,5.765248835086822510e-02
4.610000000000000320e+00,1.002582907676696777e-01,2.957378029823303223e-01,5.463740602135658264e-02,5.787341296672821045e-02
4.620000000000000107e+00,1.000792682170867920e-01,2.956474125385284424e-01,5.506808310747146606e-02,5.769176781177520752e-02
4.629999999999999893e+00,1.001719832420349121e-01,2.957629859447479248e-01,5.522402748465538025e-02,5.798724293708801270e-02
4.639999999999999680e+00,9.998559951782226562e-02,2.955010533332824707e-01,5.507117509841918945e-02,5.800044536590576172e-02
4.650000000000000355e+00,9.983530640602111816e-02,2.953679561614990234e-01,5.502434447407722473e-02,5.807279050350189209e-02
4.660000000000000142e+00,1.001041829586029053e-01,2.954543828964233398e-01,5.533841997385025024e-02,5.840808153152465820e-02
4.669999999999999929e+00,9.972694516181945801e-02,2.953106760978698730e-01,5.556333437561988831e-02,5.829910933971405029e-02
4.679999999999999716e+00,9.970527887344360352e-02,2.951584756374359131e-01,5.556072667241096497e-02,5.827984213829040527e-02
4.690000000000000391e+00,9.981292486190795898e-02,2.950832545757293701e-01,5.541131645441055298e-02,5.864487588405609131e-02
4.700000000000000178e+00,9.951797127723693848e-02,2.949332892894744873e-01,5.545753985643386841e-02,5.858929455280303955e-02
4.709999999999999964e+00,9.944492578506469727e-02,2.949714064598083496e-01,5.580731853842735291e-02,5.856305360794067383e-02
4.719999999999999751e+00,9.944915771484375000e-02,2.953198850154876709e-01,5.605010688304901123e-02,5.860923230648040771e-02
4.730000000000000426e+00,9.922024607658386230e-02,2.949128746986389160e-01,5.598628520965576172e-02,5.871680378913879395e-02
4.740000000000000213e+00,9.931936860084533691e-02,2.947067618370056152e-01,5.627672374248504639e-02,5.897679924964904785e-02
4.750000000000000000e+00,9.927421808242797852e-02,2.945086658000946045e-01,5.611513555049896240e-02,5.896180868148803711e-02
4.759999999999999787e+00,9.919288754463195801e-02,2.945865094661712646e-01,5.608062073588371277e-02,5.908814072608947754e-02
4.770000000000000462e+00,9.878763556480407715e-02,2.941898107528686523e-01,5.654548481106758118e-02,5.902956426143646240e-02
4.780000000000000249e+00,9.882482886314392090e-02,2.943270504474639893e-01,5.662713572382926941e-02,5.912880599498748779e-02
4.790000000000000036e+00,9.883266687393188477e-02,2.943313419818878174e-01,5.674569308757781982e-02,5.936388671398162842e-02
4.799999999999999822e+00,9.854537248611450195e-02,2.939892113208770752e-01,5.681319534778594971e-02,5.929853022098541260e-02
4.810000000000000497e+00,9.861904382705688477e-02,2.939496040344238281e-01,5.692840740084648132e-02,5.952338874340057373e-02
4.820000000000000284e+00,9.855458140373229980e-02,2.939585745334625244e-01,5.698211118578910828e-02,5.942066013813018799e-02
4.830000000000000071e+00,9.867528080940246582e-02,2.938595712184906006e-01,5.713644623756408691e-02,5.966104567050933838e-02
4.839999999999999858e+00,9.815919399261474609e-02,2.936007678508758545e-01,5.723800137639045715e-02,5.958521366119384766e-02
4.850000000000000533e+00,9.815827012062072754e-02,2.935694158077239990e-01,5.711780861020088196e-02,5.988313257694244385e-02
4.860000000000000320e+00,9.817022085189819336e-02,2.934068441390991211e-01,5.717060714960098267e-02,5.973520874977111816e-02
4.870000000000000107e+00,9.813907742500305176e-02,2.934003472328186035e-01,5.753611400723457336e-02,5.991645157337188721e-02
4.879999999999999893e+00,9.804552793502807617e-02,2.933167517185211182e-01,5.745299533009529114e-02,6.016175448894500732e-02
4.889999999999999680e+00,9.757640957832336426e-02,2.931155860424041748e-01,5.769774690270423889e-02,5.977520346641540527e-02
4.900000000000000355e+00,9.751361608505249023e-02,2.931771278381347656e-01,5.782669782638549805e-02,5.990092456340789795e-02
4.910000000000000142e+00,9.760391712188720703e-02,2.931470274925231934e-01,5.799765139818191528e-02,6.019131839275360107e-02
4.919999999999999929e+00,9.747660160064697266e-02,2.930240333080291748e-01,5.822094529867172241e-02,6.010405719280242920e-02
4.929999999999999716e+00,9.754297137260437012e-02,2.927833199501037598e-01,5.805914103984832764e-02,6.032951176166534424e-02
4.940000000000000391e+00,9.738996624946594238e-02,2.928757667541503906e-01,5.778378248214721680e-02,6.048025190830230713e-02
4.950000000000000178e+00,9.726592898368835449e-02,2.926483750343322754e-01,5.808673053979873657e-02,6.048573553562164307e-02
4.959999999999999964e+00,9.720605611801147461e-02,2.926993370056152344e-01,5.829539895057678223e-02,6.046929955482482910e-02
4.969999999999999751e+00,9.721693396568298340e-02,2.926357984542846680e-01,5.826549977064132690e-02,6.067077815532684326e-02
4.980000000000000426e+00,9.679040312767028809e-02,2.923307716846466064e-01,5.870896577835083008e-02,6.055714190006256104e-02
4.990000000000000213e+00,9.692806005477905273e-02,2.923187613487243652e-01,5.853096768260002136e-02,6.084240972995758057e-02
5.000000000000000000e+00,9.677857160568237305e-02,2.921312749385833740e-01,5.855724215507507324e-02,6.090387701988220215e-02
5.009999999999999787e+00,9.689372777938842773e-02,2.922359704971313477e-01,5.892307683825492859e-02,6.106075644493103027e-02
5.020000000000000462e+00,9.671869874000549316e-02,2.920605838298797607e-01,5.919483676552772522e-02,6.092679500579833984e-02
5.030000000000000249e+00,9.649354219436645508e-02,2.918167114257812500e-01,5.907624959945678711e-02,6.123763322830200195e-02
5.040000000000000036e+00,9.649461507797241211e-02,2.919539511203765869e-01,5.923698469996452332e-02,6.120377779006958008e-02
5.049999999999999822e+00,9.646487236022949219e-02,2.917320132255554199e-01,5.917634069919586182e-02,6.140848994255065918e-02
5.060000000000000497e+00,9.634783864021301270e-02,2.916477322578430176e-01,5.939149856567382812e-02,6.132826209068298340e-02
5.070000000000000284e+00,9.604859352111816406e-02,2.916134297847747803e-01,5.959076806902885437e-02,6.139224767684936523e-02
5.080000000000000071e+00,9.620788693428039551e-02,2.915336191654205322e-01,5.934175848960876465e-02,6.155295670032501221e-02
5.089999999999999858e+00,9.595614671707153320e-02,2.915507853031158447e-01,5.938716232776641846e-02,6.162306666374206543e-02
5.100000000000000533e+00,9.582218527793884277e-02,2.910813689231872559e-01,5.974083766341209412e-02,6.163556873798370361e-02
5.110000000000000320e+00,9.580796957015991211e-02,2.912075817584991455e-01,5.948975309729576111e-02,6.210128962993621826e-02
5.120000000000000107e+00,9.575909376144409180e-02,2.911823093891143799e-01,5.987097322940826416e-02,6.189495325088500977e-02
5.129999999999999893e+00,9.567356109619140625e-02,2.911776900291442871e-01,5.998775362968444824e-02,6.187237799167633057e-02
5.139999999999999680e+00,9.552255272865295410e-02,2.906950712203979492e-01,5.990203097462654114e-02,6.199720501899719238e-02
5.150000000000000355e+00,9.544876217842102051e-02,2.909293472766876221e-01,6.025336682796478271e-02,6.206251680850982666e-02
5.160000000000000142e+00,9.537628293037414551e-02,2.907946705818176270e-01,6.049612164497375488e-02,6.210045516490936279e-02
5.169999999999999929e+00,9.543371200561523438e-02,2.906236648559570312e-01,5.999036505818367004e-02,6.234648823738098145e-02
5.179999999999999716e+00,9.535023570060729980e-02,2.904940545558929443e-01,6.035311892628669739e-02,6.248642504215240479e-02
5.190000000000000391e+00,9.498032927513122559e-02,2.903664410114288330e-01,6.042361631989479065e-02,6.247249245643615723e-02
5.200000000000000178e+00,9.502199292182922363e-02,2.903504371643066406e-01,6.050433963537216187e-02,6.237541139125823975e-02
5.209999999999999964e+00,9.496918320655822754e-02,2.902181744575500488e-01,6.077383831143379211e-02,6.259699165821075439e-02
5.219999999999999751e+00,9.488022327423095703e-02,2.900992631912231445e-01,6.072257831692695618e-02,6.270393729209899902e-02
5.230000000000000426e+00,9.462264180183410645e-02,2.901607155799865723e-01,6.118403747677803040e-02,6.258067488670349121e-02
5.240000000000000213e+00,9.477394819259643555e-02,2.900052070617675781e-01,6.097679212689399719e-02,6.280559301376342773e-02
5.250000000000000000e+00,9.472745656967163086e-02,2.899446487426757812e-01,6.096266955137252808e-02,6.278081238269805908e-02
5.259999999999999787e+00,9.456908702850341797e-02,2.899605035781860352e-01,6.114209443330764771e-02,6.311838328838348389e-02
5.270000000000000462e+00,9.441292285919189453e-02,2.899287939071655273e-01,6.104977801442146301e-02,6.318388879299163818e-02
5.280000000000000249e+00,9.420505166053771973e-02,2.895082533359527588e-01,6.128440052270889282e-02,6.299863755702972412e-02
5.290000000000000036e+00,9.429916739463806152e-02,2.894819676876068115e-01,6.146905198693275452e-02,6.323178112506866455e-02
5.299999999999999822e+00,9.393554925918579102e-02,2.893468439579010010e-01,6.166369467973709106e-02,6.304545700550079346e-02
5.310000000000000497e+00,9.420305490493774414e-02,2.893809080123901367e-01,6.182707101106643677e-02,6.328146159648895264e-02
5.320000000000000284e+00,9.420195221900939941e-02,2.892827987670898438e-01,6.181634217500686646e-02,6.354399025440216064e-02
5.330000000000000071e+00,9.394803643226623535e-02,2.890588939189910889e-01,6.171347945928573608e-02,6.357662379741668701e-02
5.339999999999999858e+00,9.390830993652343750e-02,2.891415357589721680e-01,6.200074404478073120e-02,6.355196237564086914e-02
5.350000000000000533e+00,9.395048022270202637e-02,2.890627682209014893e-01,6.186606734991073608e-02,6.386904418468475342e-02
5.360000000000000320e+00,9.353992342948913574e-02,2.888441681861877441e-01,6.209334358572959900e-02,6.364622712135314941e-02
5.370000000000000107e+00,9.358319640159606934e-02,2.891536355018615723e-01,6.234259158372879028e-02,6.372489035129547119e-02
5.379999999999999893e+00,9.363621473312377930e-02,2.887926101684570312e-01,6.220202147960662842e-02,6.401221454143524170e-02
5.389999999999999680e+00,9.345379471778869629e-02,2.886045277118682861e-01,6.235323473811149597e-02,6.401166319847106934e-02
5.400000000000000355e+00,9.326618909835815430e-02,2.883852422237396240e-01,6.252191215753555298e-02,6.409676373004913330e-02
5.410000000000000142e+00,9.323796629905700684e-02,2.886239290237426758e-01,6.249104067683219910e-02,6.420150399208068848e-02
5.419999999999999929e+00,9.326928853988647461e-02,2.885313928127288818e-01,6.254139542579650879e-02,6.425562500953674316e-02
5.429999999999999716e+00,9.315109252929687500e-02,2.883324921131134033e-01,6.298650801181793213e-02,6.418915092945098877e-02
5.440000000000000391e+00,9.302192926406860352e-02,2.882585823535919189e-01,6.293654441833496094e-02,6.435152888298034668e-02
5.450000000000000178e+00,9.284666180610656738e-02,2.882349789142608643e-01,6.289646029472351074e-02,6.451134383678436279e-02
5.459999999999999964e+00,9.261551499366760254e-02,2.880302071571350098e-01,6.314852833747863770e-02,6.425519287586212158e-02
5.469999999999999751e+00,9.270718693733215332e-02,2.880466580390930176e-01,6.341128051280975342e-02,6.454403698444366455e-02
5.480000000000000426e+00,9.261408448219299316e-02,2.878632247447967529e-01,6.317518651485443115e-02,6.467171013355255127e-02
5.490000000000000213e+00,9.264218807220458984e-02,2.880688011646270752e-01,6.341944634914398193e-02,6.470549106597900391e-02
5.500000000000000000e+00,9.253543615341186523e-02,2.879062294960021973e-01,6.335751712322235107e-02,6.482508778572082520e-02
5.509999999999999787e+00,9.250941872596740723e-02,2.879240214824676514e-01,6.342591345310211182e-02,6.487552821636199951e-02
5.520000000000000462e+00,9.234249591827392578e-02,2.875856161117553711e-01,6.355732679367065430e-02,6.485019624233245850e-02
5.530000000000000249e+00,9.236431121826171875e-02,2.875718772411346436e-01,6.360788643360137939e-02,6.502626836299896240e-02
5.540000000000000036e+00,9.220224618911743164e-02,2.874461710453033447e-01,6.356318295001983643e-02,6.520608067512512207e-02
5.549999999999999822e+00,9.206327795982360840e-02,2.873168587684631348e-01,6.396599858999252319e-02,6.519690155982971191e-02
5.560000000000000497e+00,9.199345111846923828e-02,2.874222397804260254e-01,6.385228037834167480e-02,6.530156731605529785e-02
5.570000000000000284e+00,9.204101562500000000e-02,2.872298061847686768e-01,6.427232176065444946e-02,6.525151431560516357e-02
5.580000000000000071e+00,9.180968999862670898e-02,2.870621979236602783e-01,6.399898976087570190e-02,6.547012925148010254e-02
5.589999999999999858e+00,9.161189198493957520e-02,2.871039509773254395e-01,6.433510035276412964e-02,6.533473730087280273e-02
5.600000000000000533e+00,9.156540036201477051e-02,2.869648933410644531e-01,6.424780935049057007e-02,6.550809741020202637e-02
5.610000000000000320e+00,9.153020381927490234e-02,2.868257462978363037e-01,6.426084786653518677e-02,6.551672518253326416e-02
5.620000000000000107e+00,9.154185652732849121e-02,2.868134379386901855e-01,6.443022191524505615e-02,6.578864157199859619e-02
5.629999999999999893e+00,9.112861752510070801e-02,2.865879535675048828e-01,6.475161761045455933e-02,6.560589373111724854e-02
5.639999999999999680e+00,9.140646457672119141e-02,2.865223586559295654e-01,6.467346101999282837e-02,6.580403447151184082e-02
5.650000000000000355e+00,9.134444594383239746e-02,2.864172458648681641e-01,6.490483880043029785e-02,6.608125567436218262e-02
5.660000000000000142e+00,9.118497371673583984e-02,2.866424620151519775e-01,6.499152630567550659e-02,6.591479480266571045e-02
5.669999999999999929e+00,9.108489751815795898e-02,2.863845825195312500e-01,6.467071175575256348e-02,6.610226631164550781e-02
5.679999999999999716e+00,9.098556637763977051e-02,2.861562073230743408e-01,6.504274159669876099e-02,6.614325940608978271e-02
5.690000000000000391e+00,9.097719192504882812e-02,2.861761152744293213e-01,6.501037627458572388e-02,6.638330221176147461e-02
5.700000000000000178e+00,9.100747108459472656e-02,2.861517965793609619e-01,6.501269340515136719e-02,6.642426550388336182e-02
5.709999999999999964e+00,9.076219797134399414e-02,2.858867347240447998e-01,6.527727097272872925e-02,6.638823449611663818e-02
5.719999999999999751e+00,9.077668190002441406e-02,2.857307195663452148e-01,6.547084450721740723e-02,6.638292968273162842e-02
5.730000000000000426e+00,9.069877862930297852e-02,2.856999933719635010e-01,6.549107283353805542e-02,6.651186943054199219e-02
5.740000000000000213e+00,9.034079313278198242e-02,2.857352197170257568e-01,6.550462543964385986e-02,6.660501658916473389e-02
5.750000000000000000e+00,9.052971005439758301e-02,2.856968939304351807e-01,6.576984375715255737e-02,6.663750112056732178e-02
5.759999999999999787e+00,9.050372242927551270e-02,2.855581939220428467e-01,6.547588855028152466e-02,6.691581010818481445e-02
5.770000000000000462e+00,9.025940299034118652e-02,2.856557965278625488e-01,6.595209240913391113e-02,6.673397123813629150e-02
5.780000000000000249e+00,9.010428190231323242e-02,2.853559851646423340e-01,6.572771072387695312e-02,6.676059961318969727e-02
5.790000000000000036e+00,9.009444713592529297e-02,2.854671776294708252e-01,6.607168912887573242e-02,6.690216064453125000e-02
5.799999999999999822e+00,8.993047475814819336e-02,2.849835157394409180e-01,6.596593558788299561e-02,6.707407534122467041e-02
5.810000000000000497e+00,8.994695544242858887e-02,2.852131128311157227e-01,6.618067622184753418e-02,6.708587706089019775e-02
5.820000000000000284e+00,8.979275822639465332e-02,2.852059900760650635e-01,6.608180701732635498e-02,6.711877882480621338e-02
5.830000000000000071e+00,8.988508582115173340e-02,2.853774130344390869e-01,6.624361872673034668e-02,6.748627126216888428e-02
5.839999999999999858e+00,8.974638581275939941e-02,2.847331166267395020e-01,6.647798418998718262e-02,6.735810637474060059e-02
5.850000000000000533e+00,8.972769975662231445e-02,2.850947976112365723e-01,6.639562547206878662e-02,6.737203896045684814e-02
5.860000000000000320e+00,8.969178795814514160e-02,2.848887741565704346e-01,6.635653972625732422e-02,6.763075292110443115e-02
5.870000000000000107e+00,8.918398618698120117e-02,2.845829427242279053e-01,6.658634543418884277e-02,6.751632690429687500e-02
5.879999999999999893e+00,8.946314454078674316e-02,2.848814725875854492e-01,6.665059179067611694e-02,6.766131520271301270e-02
5.889999999999999680e+00,8.918997645378112793e-02,2.846951484680175781e-01,6.678641587495803833e-02,6.749297678470611572e-02
5.900000000000000355e+00,8.931368589401245117e-02,2.845117449760437012e-01,6.699553132057189941e-02,6.777559220790863037e-02
5.910000000000000142e+00,8.915895223617553711e-02,2.844488620758056641e-01,6.671494990587234497e-02,6.780509650707244873e-02
5.919999999999999929e+00,8.897939324378967285e-02,2.841255068778991699e-01,6.703589856624603271e-02,6.791646778583526611e-02
5.929999999999999716e+00,8.881810307502746582e-02,2.841251194477081299e-01,6.695318967103958130e-02,6.799635291099548340e-02
5.940000000000000391e+00,8.893498778343200684e-02,2.842481732368469238e-01,6.699397414922714233e-02,6.803561747074127197e-02
5.950000000000000178e+00,8.883553743362426758e-02,2.842267453670501709e-01,6.730383634567260742e-02,6.811466813087463379e-02
5.959999999999999964e+00,8.854830265045166016e-02,2.840573191642761230e-01,6.761182844638824463e-02,6.803686916828155518e-02
5.969999999999999751e+00,8.869001269340515137e-02,2.839311063289642334e-01,6.746567785739898682e-02,6.831638514995574951e-02
5.980000000000000426e+00,8.879983425140380859e-02,2.839804589748382568e-01,6.751336157321929932e-02,6.837968528270721436e-02
5.990000000000000213e+00,8.830270171165466309e-02,2.836714386940002441e-01,6.777243316173553467e-02,6.831699609756469727e-02
6.000000000000000000e+00,8.850419521331787109e-02,2.837636172771453857e-01,6.738140434026718140e-02,6.868465244770050049e-02
6.009999999999999787e+00,8.815523982048034668e-02,2.834793329238891602e-01,6.774142384529113770e-02,6.859597563743591309e-02
6.020000000000000462e+00,8.827972412109375000e-02,2.833081185817718506e-01,6.797791272401809692e-02,6.861224770545959473e-02
